config_id,risk_weight,evidence_weight,need_weight,certainty_weight,workload_weight,minimum_risk_reduction,maximum_uncertainty,minimum_evidence,minimum_top_margin,minimum_top_score,mean_precision_at_1,mean_actionable_coverage,mean_selective_accuracy,mean_macro_action_precision,worst_stage_precision,minimum_action_diversity,maximum_top_action_concentration,meets_target
65304944f016621f,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.02,0.0,0.2308687926008206,0.6413378154994996,0.39045802443379135,0.21004359046362622,0.0920353982300885,4,0.5013444145685652,False
7f5aedf2e924bf95,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.02,0.15,0.22594868314224673,0.62243409161849,0.3910849667905265,0.20771662410768313,0.09349220898258478,4,0.5107071713147411,False
6a0e258faa8d2cbd,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.02,0.25,0.22470808609545082,0.5761685324562547,0.41597306696944497,0.18252382608124507,0.09532888465204957,4,0.5517520215633424,False
4173c5bc981994cf,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.0,0.2413818882333186,0.5777356460280222,0.4385167906837593,0.18217605812443946,0.09576612903225806,4,0.4973246972683751,False
82a73cc0271017bb,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.15,0.23598372475007712,0.5588319221470125,0.4391437330404944,0.17948724633064136,0.09758656873032528,4,0.5080552359033371,False
6995b958eaedc2a7,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.05,0.25,0.23562490998522678,0.5125663629847772,0.46403183321941294,0.18889746464525678,0.09645232815964523,4,0.5558359621451104,False
f3b1d21a4a6c1d58,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.0,0.25526702137133184,0.5038967144982879,0.4906442091635482,0.186752068233903,0.10434782608695652,4,0.49532085561497324,False
8353c87ce5e81b22,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.15,0.24830945276482488,0.48547823574126675,0.48935956546491605,0.18270144041467476,0.10600255427841634,4,0.5061475409836066,False
0d0afc21f6645976,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.6,0.1,0.25,0.24953551834684942,0.43937769308068164,0.5142508396924835,0.1931542488866341,0.11049723756906077,4,0.5636918382913806,False
dd41cd5ecc727dc0,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.0,0.2331274989958636,0.7168416251971977,0.3574995560676035,0.23396226148351906,0.10309278350515463,4,0.4904264577893821,False
8a6bdf01bd060e11,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.15,0.22401266124203403,0.6814072086953874,0.3560681676639679,0.22948507963358714,0.0948782535684299,4,0.5054945054945055,False
598251a106d7da3c,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.0,0.25,0.22111787924562706,0.6304647554914523,0.37998468908021826,0.17883122625552708,0.09802073515551367,4,0.5433470176285922,False
ea4358e9fc1addf6,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.0,0.23793313660302953,0.6635359920489511,0.39380417294144304,0.2141203534979792,0.10318142734307825,4,0.492200623950084,False
06ad6a23d21d6e74,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.15,0.2280382926098992,0.6281015755471407,0.39237278453780755,0.2090220981849513,0.09423604757548033,4,0.5089330024813896,False
b133a3a2af47218f,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.02,0.25,0.22524848365984237,0.5773140890253691,0.4162861319054089,0.18283686605037233,0.09532888465204957,4,0.5514547413793104,False
792c6425861cf51d,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.0,0.248981012687057,0.5981478087636822,0.44222816896827216,0.186797972714587,0.10541871921182266,4,0.4872787610619469,False
922daf8263d78eb7,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.15,0.23843731784960212,0.5641791774533247,0.4407406291902832,0.1810764668727949,0.09842931937172775,4,0.5055954088952654,False
84bd24c54d1e064c,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.05,0.25,0.23635356771218552,0.513391690931553,0.4646539765578845,0.18930087483588207,0.09645232815964523,4,0.5550994632143985,False
6b5388201da98188,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.0,0.26138464120356886,0.5156036327065121,0.49415327618177,0.19046340688585028,0.10797546012269939,4,0.4879018892940007,False
6be2fddb2cea4d2b,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.15,0.25155101942702973,0.49020562431892567,0.4915777924683688,0.18471271185567184,0.1070063694267516,4,0.5022176731490958,False
32c2613eeecdda29,0.5,0.2,0.2,0.05,0.1,0.0,1.0,0.2,0.1,0.25,0.25083342661332625,0.43958315429880407,0.5154943138846191,0.19385287482616842,0.10941828254847645,4,0.561806352851129,False
