dataset,fold,seed,epoch,train_loss,train_pr_auc,stop_pr_auc,grad_norm,batch_size,lr,outer_test_used
uci,1,42,19,0.6071261038382848,0.8077557562360768,0.5650513050130913,3.7508526404698688,32,8.605034792033103e-05,False
uci,1,1201,1,1.2402886897325516,0.5278655711973941,0.35086117077381335,nan,32,8.605034792033103e-05,False
uci,1,1201,2,1.146811314423879,0.6464624098142601,0.4552151287011261,2.138556385040283,32,8.605034792033103e-05,False
uci,1,1201,3,1.06139634847641,0.6900241177884151,0.4942576520155331,2.166142543156942,32,8.605034792033103e-05,False
uci,1,1201,4,1.0748863220214844,0.7167820911888111,0.5143505057402932,2.1704771598180135,32,8.605034792033103e-05,False
uci,1,1201,5,1.0139127746224403,0.7434436977699624,0.5444099451735483,2.615665502846241,32,8.605034792033103e-05,False
uci,1,1201,6,0.9417738874753316,0.7550307604872,0.5472128790378435,2.651442114512126,32,8.605034792033103e-05,False
uci,1,1201,7,0.7895460585753123,0.7604353968786999,0.5491964054326669,2.365424561500549,32,8.605034792033103e-05,False
uci,1,1201,8,0.7826605757077535,0.7637568051233857,0.5594262531182889,3.521665334701538,32,8.605034792033103e-05,False
uci,1,1201,9,0.7411257008711497,0.7650716764301406,0.5561174081855863,2.8919349273045856,32,8.605034792033103e-05,False
uci,1,1201,10,0.725175275405248,0.7706968123881971,0.558139463579228,3.1176618337631226,32,8.605034792033103e-05,False
uci,1,1201,11,0.6949404124170542,0.7730225575639942,0.5530477608440331,inf,32,8.605034792033103e-05,False
uci,1,1201,12,0.6915132135152817,0.7754345804361411,0.5538081869035595,4.381155244509379,32,8.605034792033103e-05,False
uci,1,1201,13,0.7378697236378987,0.7856612507999472,0.5657521204739026,4.072176289558411,32,8.605034792033103e-05,False
uci,1,1201,14,0.709563676516215,0.7902101262522869,0.5657839125689204,3.998813796043396,32,8.605034792033103e-05,False
uci,1,1201,15,0.6989171584447225,0.792531546164659,0.5573082208819938,3.877025922139486,32,8.605034792033103e-05,False
uci,1,1201,16,0.6800045030457633,0.7949704078938605,0.5570280632595276,3.4033736075673784,32,8.605034792033103e-05,False
uci,1,1201,17,0.6649191459019979,0.8006220179685374,0.5609856740385539,3.321562107404073,32,8.605034792033103e-05,False
uci,1,1201,18,0.6390917459502816,0.8009521069426486,0.5514683244944967,3.2790476381778717,32,8.605034792033103e-05,False
uci,1,1201,19,0.6582777559757232,0.8037619189562085,0.5512517431105,3.7712638854980467,32,8.605034792033103e-05,False
uci,1,1201,20,0.5827445914347966,0.8041707427465777,0.5509426087146961,3.887259038289388,32,8.605034792033103e-05,False
uci,1,1201,21,0.6018067970871925,0.8055473575466593,0.5544625520737414,4.010164812207222,32,8.605034792033103e-05,False
uci,1,1201,22,0.6236793741583824,0.81010397333344,0.5631226500949601,5.40097161134084,32,8.605034792033103e-05,False
uci,1,1201,23,0.6288005580504735,0.8108057566778158,0.5547566420403501,4.604730415344238,32,8.605034792033103e-05,False
uci,1,1201,24,0.6660351912180583,0.814263159898417,0.5549949491242349,4.3918785572052,32,8.605034792033103e-05,False
uci,1,2026,1,1.216447369257609,0.35596716236454745,0.2732946687565137,2.459454154968262,32,8.605034792033103e-05,False
uci,1,2026,2,1.1010001301765442,0.6055674951353366,0.4419463445417175,inf,32,8.605034792033103e-05,False
uci,1,2026,3,1.0876140991846721,0.6849150492164883,0.478204539556172,2.2606736342112224,32,8.605034792033103e-05,False
uci,1,2026,4,1.0389108618100484,0.7154706499221182,0.5138337455264946,2.3329410711924234,32,8.605034792033103e-05,False
uci,1,2026,5,0.9804887572924296,0.7313000445118165,0.5289156796382238,2.4743001302083334,32,8.605034792033103e-05,False
uci,1,2026,6,0.9753218412399292,0.7422948857166088,0.5444032691440185,2.5843735456466677,32,8.605034792033103e-05,False
uci,1,2026,7,0.9497392028570175,0.7521690099876605,0.5533890324823777,inf,32,8.605034792033103e-05,False
uci,1,2026,8,0.7984576988965273,0.7584136429838102,0.5605317894193875,2.8466078639030457,32,8.605034792033103e-05,False
uci,1,2026,9,0.7368236402670543,0.7669151563014097,0.5634960630462774,3.2957746028900146,32,8.605034792033103e-05,False
uci,1,2026,10,0.7052013436953227,0.773578345285149,0.5662003265527008,3.3738871574401856,32,8.605034792033103e-05,False
uci,1,2026,11,0.7604462037483851,0.7773950773878134,0.5763808802171718,4.107816219329834,32,8.605034792033103e-05,False
uci,1,2026,12,0.6954466197639704,0.7830720138254632,0.5832975102679469,3.571530468761921,32,8.605034792033103e-05,False
uci,1,2026,13,0.7109127379953861,0.7850835353631801,0.5783124237365014,4.489570267498493,32,8.605034792033103e-05,False
uci,1,2026,14,0.6693393747011821,0.788606858560796,0.569924600450927,3.9456735928853353,32,8.605034792033103e-05,False
uci,1,2026,15,0.6816456783562899,0.7926065324216475,0.5821841068617496,4.755049400031567,32,8.605034792033103e-05,False
uci,1,2026,16,0.6733044683933258,0.7934930286312726,0.5829529427657499,3.992067058881124,32,8.605034792033103e-05,False
uci,1,2026,17,0.6357418249050776,0.7960736699749192,0.5843652422701927,3.620411475499471,32,8.605034792033103e-05,False
uci,1,2026,18,0.665820895632108,0.7963082448668795,0.586063787943007,4.390973798433939,32,8.605034792033103e-05,False
uci,1,2026,19,0.6298721770445506,0.7975629755597717,0.5879465530909144,4.258918023109436,32,8.605034792033103e-05,False
uci,1,2026,20,0.6283923536539078,0.803082054142366,0.5855260960454024,4.025504939258099,32,8.605034792033103e-05,False
uci,1,2026,21,0.6432695994774501,0.8073317594126527,0.5772825874732662,4.371763968467713,32,8.605034792033103e-05,False
uci,1,2026,22,0.6210774287581444,0.8089795396282947,0.5774808352251103,3.943874470392863,32,8.605034792033103e-05,False
uci,1,2026,23,0.6329034599475563,0.8098579389496982,0.5710108917870796,5.1026311814785,32,8.605034792033103e-05,False
uci,1,2026,24,0.6380720853805542,0.8121393152720285,0.5717007081200683,6.240518466631571,32,8.605034792033103e-05,False
uci,1,2026,25,0.6814368553459644,0.8155198384724273,0.5774970487340019,inf,32,8.605034792033103e-05,False
uci,1,2026,26,0.645765534043312,0.8164514196053627,0.5761876089568368,5.592067635059356,32,8.605034792033103e-05,False
uci,1,2026,27,0.6217410097519557,0.8194230567097444,0.574875157182829,5.082022134462992,32,8.605034792033103e-05,False
uci,1,2026,28,0.661989277601242,0.8235127592763165,0.5690675354958881,4.82748863697052,32,8.605034792033103e-05,False
uci,1,2026,29,0.541427156329155,0.8260295641059946,0.561598836836883,5.511101484298706,32,8.605034792033103e-05,False
uci,2,42,1,1.2005393187204996,0.4778537091088739,0.39421804293909163,2.2132915178934733,32,8.605034792033103e-05,False
uci,2,42,2,1.1388406492769718,0.6517997565389112,0.5171464975395539,inf,32,8.605034792033103e-05,False
uci,2,42,3,1.0767224232355754,0.7077246418184503,0.5598244472532882,2.2840266784032184,32,8.605034792033103e-05,False
uci,2,42,4,1.0087212244669597,0.7365595175517541,0.5844639446726193,2.0515472014745075,32,8.605034792033103e-05,False
uci,2,42,5,0.9825499020516872,0.7526762559986514,0.6028656278855489,2.265803962945938,32,8.605034792033103e-05,False
uci,2,42,6,0.9214150587717692,0.7615499936712506,0.6236126683190026,2.31666529973348,32,8.605034792033103e-05,False
uci,2,42,7,0.8787061929702759,0.7679487141374995,0.6313029605855066,2.7123533805211384,32,8.605034792033103e-05,False
uci,2,42,8,0.756553449233373,0.7720575109870644,0.6273390202372914,2.1612857421239218,32,8.605034792033103e-05,False
uci,2,42,9,0.7660839398701985,0.7754462920803743,0.6304031760835078,3.1261308749516803,32,8.605034792033103e-05,False
uci,2,42,10,0.7531794806321462,0.7790348232247958,0.6281160290556397,3.538916905721029,32,8.605034792033103e-05,False
uci,2,42,11,0.7235290428002675,0.7831640561442725,0.6200181166561568,3.6393348455429075,32,8.605034792033103e-05,False
uci,2,42,12,0.7171198297291994,0.7856400877095409,0.6162966319493005,3.632999286055565,32,8.605034792033103e-05,False
uci,2,42,13,0.7289196034272512,0.7878009378311163,0.6222070380267317,4.033805346488952,32,8.605034792033103e-05,False
uci,2,42,14,0.7091795941193898,0.7895082050693012,0.6197939642255599,2.893171946207682,32,8.605034792033103e-05,False
uci,2,42,15,0.5989670772105455,0.7921631904173528,0.6250392850839712,2.4723116904497147,32,8.605034792033103e-05,False
uci,2,42,16,0.7262286017338435,0.7934304864562737,0.6257016973594501,3.9720786650975546,32,8.605034792033103e-05,False
uci,2,42,17,0.7662595768769582,0.7955469416036905,0.6219033580071667,3.771909244855245,32,8.605034792033103e-05,False
uci,2,1201,1,1.3102002330124378,0.4871883796300729,0.3785164203550561,nan,32,8.605034792033103e-05,False
uci,2,1201,2,1.1516462643941243,0.6138751408324459,0.4750528648002539,2.116986703872681,32,8.605034792033103e-05,False
uci,2,1201,3,1.1111878417432308,0.6770361121447855,0.5189217437257508,2.2892477065324783,32,8.605034792033103e-05,False
uci,2,1201,4,1.0550864140192668,0.7125923497371544,0.5496868883871864,2.1785926659901937,32,8.605034792033103e-05,False
uci,2,1201,5,1.022189024835825,0.738207365450501,0.5780913339878014,2.440304718911648,32,8.605034792033103e-05,False
uci,2,1201,6,1.1077042780816555,0.7505461897978786,0.6070346917044408,inf,32,8.605034792033103e-05,False
uci,2,1201,7,0.8831362873315811,0.7586534876201284,0.6035006953871562,3.586558975279331,32,8.605034792033103e-05,False
uci,2,1201,8,0.7958576064556837,0.7638200528938813,0.5916033363791076,3.362625353038311,32,8.605034792033103e-05,False
uci,2,1201,9,0.8051265239715576,0.7685832761901915,0.5952924337836119,3.0158028920491535,32,8.605034792033103e-05,False
uci,2,1201,10,0.7486090580622355,0.7734291335951177,0.5846519185824923,3.4696025292078656,32,8.605034792033103e-05,False
uci,2,1201,11,0.7720861971378327,0.7758393744888407,0.5870492261787557,3.7146823088328045,32,8.605034792033103e-05,False
uci,2,1201,12,0.6570078045129776,0.77866812937842,0.5881336638542444,2.894022472699483,32,8.605034792033103e-05,False
uci,2,1201,13,0.7649875655770302,0.7806678768378991,0.5880208822040801,4.894318424165249,32,8.605034792033103e-05,False
uci,2,1201,14,0.704183899362882,0.7841944736794324,0.5964105147803774,3.589015181859334,32,8.605034792033103e-05,False
uci,2,1201,15,0.6296169499556223,0.7888266198051909,0.5967624671257605,3.341860818862915,32,8.605034792033103e-05,False
uci,2,1201,16,0.7716460327307383,0.794907655886278,0.5893246838313685,4.940710775057474,32,8.605034792033103e-05,False
uci,2,2026,1,1.2343411408364773,0.3367934162672535,0.2750419534808058,inf,32,8.605034792033103e-05,False
uci,2,2026,2,1.1765323479970295,0.6225397724472267,0.4541407893524556,2.252061144510905,32,8.605034792033103e-05,False
uci,2,2026,3,1.1104259808858237,0.7014534399157913,0.5294620570689302,2.3246239105860393,32,8.605034792033103e-05,False
uci,2,2026,4,1.0099366381764412,0.7317019764089379,0.5518411395537502,2.447514735162258,32,8.605034792033103e-05,False
uci,2,2026,5,0.9988239447275797,0.7423430366724242,0.5601211999369421,2.2093436161677045,32,8.605034792033103e-05,False
uci,2,2026,6,0.9586890896161397,0.7560329019224475,0.560338768447173,2.332782260576884,32,8.605034792033103e-05,False
uci,2,2026,7,0.9190676584839821,0.7638095519687703,0.5747327487024362,2.8657557666301727,32,8.605034792033103e-05,False
uci,2,2026,8,0.8387526571750641,0.7685465826333405,0.5842366876660093,2.4865535895029702,32,8.605034792033103e-05,False
uci,2,2026,9,0.7719424307346344,0.7735819905643083,0.5987657671927581,2.8209717512130736,32,8.605034792033103e-05,False
uci,2,2026,10,0.7089538648724556,0.7775341191477491,0.5975867311658837,3.57240529358387,32,8.605034792033103e-05,False
uci,2,2026,11,0.7575632433096567,0.7804757105518986,0.6068235982147331,2.8733405669530234,32,8.605034792033103e-05,False
uci,2,2026,12,0.7076764861742656,0.7839957051598655,0.6049310851133987,3.685383931795756,32,8.605034792033103e-05,False
uci,2,2026,13,0.6875520944595337,0.7871742810957664,0.605872634101826,3.0626265525817873,32,8.605034792033103e-05,False
uci,2,2026,14,0.7242160419623057,0.7882900518734256,0.6091708090708935,3.8646678288777667,32,8.605034792033103e-05,False
uci,2,2026,15,0.7171835988759995,0.7891140614170199,0.6202252826250105,4.27441029548645,32,8.605034792033103e-05,False
uci,2,2026,16,0.6228108378127217,0.792515574745563,0.6165611447713085,3.9984594210982323,32,8.605034792033103e-05,False
uci,2,2026,17,0.646600608030955,0.793781513541664,0.6170157597988624,3.666358232498169,32,8.605034792033103e-05,False
uci,2,2026,18,0.6704951329156756,0.797542010514474,0.6234815625911825,3.940007358789444,32,8.605034792033103e-05,False
uci,2,2026,19,0.7474694717675447,0.8015279392992154,0.6200868134023416,4.308075979351997,32,8.605034792033103e-05,False
uci,2,2026,20,0.620899956425031,0.8033893435909958,0.6272722245084886,2.98417337735494,32,8.605034792033103e-05,False
uci,2,2026,21,0.6697186194360256,0.8093563323996181,0.6234548332084806,5.227607779204845,32,8.605034792033103e-05,False
uci,2,2026,22,0.6253814965486526,0.8122498771158572,0.6170415456574333,3.5365089178085327,32,8.605034792033103e-05,False
uci,2,2026,23,0.6428811768690745,0.8144114912934194,0.619799249502751,3.5797271887461344,32,8.605034792033103e-05,False
uci,2,2026,24,0.6110260977875441,0.8170301630627547,0.6193068933094338,3.625343829393387,32,8.605034792033103e-05,False
uci,2,2026,25,0.6623307824134826,0.8195186974703058,0.6188058079745442,4.5670351902643835,32,8.605034792033103e-05,False
uci,2,2026,26,0.5372117524966598,0.8201879881706015,0.632990884184443,3.7097154930233955,32,8.605034792033103e-05,False
uci,2,2026,27,0.6409051756064097,0.8198482860714597,0.6340194564975197,4.639915140469869,32,8.605034792033103e-05,False
uci,2,2026,28,0.6078966212769349,0.8231339842348789,0.6368951770547818,4.452723304430644,32,8.605034792033103e-05,False
uci,2,2026,29,0.5740739544232686,0.8252371661390576,0.635751965130649,4.312475808461508,32,8.605034792033103e-05,False
uci,2,2026,30,0.5631282399098079,0.8258377765452097,0.6347373229909533,3.8241411368052165,32,8.605034792033103e-05,False
uci,2,2026,31,0.5229550206235477,0.8266598217653564,0.6333906867938036,4.072784568582263,32,8.605034792033103e-05,False
uci,2,2026,32,0.6612134389579296,0.8299629249092763,0.6282643406808542,inf,32,8.605034792033103e-05,False
uci,2,2026,33,0.9377964488230646,0.8315541492336783,0.6294983362373879,nan,32,8.605034792033103e-05,False
uci,2,2026,34,0.5502556324005127,0.8329819313845368,0.6282378701496228,3.733648745218913,32,8.605034792033103e-05,False
uci,2,2026,35,0.6511465460062027,0.8370573715401367,0.6331710031313154,4.588052908579509,32,8.605034792033103e-05,False
uci,2,2026,36,0.5061482091744741,0.8389864055896915,0.6218164627903887,3.147752587000529,32,8.605034792033103e-05,False
uci,2,2026,37,0.5462705612182617,0.8400355517894832,0.6144957473086705,5.041725897789002,32,8.605034792033103e-05,False
uci,2,2026,38,0.5531188095609347,0.8408683610571841,0.6140164703191537,3.976702849070231,32,8.605034792033103e-05,False
