variant,outer_fold,seed,epoch,train_loss,validation_nll,validation_macro_f1_at_0_5,gradient_norm,learning_rate
bilstm_only,2,3407,18,0.11958820056170225,,,0.2714434828609228,0.00010566578010637584
bilstm_only,2,3407,19,0.11863913461565971,,,0.2689204391092062,9.072239824656266e-05
bilstm_only,2,3407,20,0.11965201944112777,,,0.27916618548333644,7.646047677452808e-05
bilstm_only,2,3407,21,0.11786625161767006,,,0.2781525507569313,6.303627228641862e-05
bilstm_only,2,3407,22,0.11801090640947223,,,0.2920225992798805,5.059686317580145e-05
bilstm_only,2,3407,23,0.1170167320407927,,,0.28559700809419153,3.927853821200612e-05
bilstm_only,2,3407,24,0.11662927959114314,,,0.2759970547631383,2.9205303331847805e-05
bilstm_only,2,3407,25,0.11818215372040868,,,0.2888876751065254,2.0487523004633402e-05
bilstm_only,2,3407,26,0.11661096466705204,,,0.28608211763203145,1.3220711055940723e-05
bilstm_only,2,3407,27,0.11582033345475792,,,0.28354251813143494,7.484484198157812e-06
bilstm_only,2,3407,28,0.11706277336925268,,,0.2870911845937371,3.3416897331211287e-06
bilstm_only,2,3407,29,0.11722727799788117,,,0.27886114474385976,8.377169839251325e-07
bilstm_only,2,3407,30,0.11632397742941976,,,0.2893064670264721,0.0
bilstm_only,2,7319,1,0.175627794675529,,,0.3224337799474597,0.00030500419011418703
bilstm_only,2,7319,2,0.14674079976975918,,,0.2797348828986287,0.00030250021736499106
bilstm_only,2,7319,3,0.1388346285559237,,,0.26917501613497735,0.0002983574228999544
bilstm_only,2,7319,4,0.1358081833459437,,,0.26880400292575357,0.0002926211960421714
bilstm_only,2,7319,5,0.13424784755334257,,,0.2568962682038546,0.0002853543840934788
bilstm_only,2,7319,6,0.1305792207829654,,,0.25510089080780746,0.0002766366037662644
bilstm_only,2,7319,7,0.12910317638888955,,,0.2613944852724671,0.00026656336888610606
bilstm_only,2,7319,8,0.1278039096854627,,,0.2601175032556057,0.00025524504392231075
bilstm_only,2,7319,9,0.12696434604004025,,,0.2534100949764252,0.00024280563481169354
bilstm_only,2,7319,10,0.1258981592953205,,,0.26119757574051616,0.0002293814303235841
bilstm_only,2,7319,11,0.12464296547695994,,,0.251520493067801,0.00021511950885154954
bilstm_only,2,7319,12,0.12372613456100226,,,0.2778222866356373,0.00020017612699173634
bilstm_only,2,7319,13,0.12235311856493354,,,0.26034166645258666,0.00018471500756290436
bilstm_only,2,7319,14,0.12265107408165932,,,0.280662658624351,0.00016890554582496317
bilstm_only,2,7319,15,0.120263138320297,,,0.26290491931140425,0.00015292095354905614
bilstm_only,2,7319,16,0.11913076415657997,,,0.27409072276204827,0.00013693636127314908
bilstm_only,2,7319,17,0.12065570717677473,,,0.28672726433724166,0.0001211268995352078
bilstm_only,2,7319,18,0.1193652686662972,,,0.28194763213396073,0.00010566578010637584
bilstm_only,2,7319,19,0.11798117980360985,,,0.2861786579713225,9.072239824656266e-05
bilstm_only,2,7319,20,0.11756242793053388,,,0.30365330912172794,7.646047677452808e-05
bilstm_only,2,7319,21,0.11717060068622231,,,0.29804077856242656,6.303627228641862e-05
bilstm_only,2,7319,22,0.11723299277946353,,,0.3116844484582543,5.059686317580145e-05
bilstm_only,2,7319,23,0.11610238319262862,,,0.3099940225481987,3.927853821200612e-05
bilstm_only,2,7319,24,0.1162415100261569,,,0.3036058807745576,2.9205303331847805e-05
bilstm_only,2,7319,25,0.11558739878237248,,,0.29841201975941656,2.0487523004633402e-05
bilstm_only,2,7319,26,0.1161511323414743,,,0.3107533287256956,1.3220711055940723e-05
bilstm_only,2,7319,27,0.11534690773114561,,,0.3108134062960744,7.484484198157812e-06
bilstm_only,2,7319,28,0.11493122158572078,,,0.30220885798335073,3.3416897331211287e-06
bilstm_only,2,7319,29,0.11481720181182027,,,0.30981389451771973,8.377169839251325e-07
bilstm_only,2,7319,30,0.11529043726623059,,,0.3121932715177536,0.0
