dataset,scenario,model_id,outer_fold,trial,state,params,inner_fold_macro_f1,inner_objective,threshold,outer_rows_used_for_selection
student_por,S2_LATE_G1_G2,random_forest,0,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8647803221064571, 0.8634513954231159, 0.856356220535325]",0.8615293126882992,,False
student_por,S2_LATE_G1_G2,random_forest,0,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.8158876607188622, 0.872388763742082, 0.831097442177628]",0.8397912888795241,,False
student_por,S2_LATE_G1_G2,random_forest,0,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.8152644155190844, 0.8827456468665478, 0.8428539166344043]",0.8469546596733455,,False
student_por,S2_LATE_G1_G2,random_forest,0,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8278144974840203, 0.8716774994199067, 0.8428539166344043]",0.8474486378461105,,False
student_por,S2_LATE_G1_G2,random_forest,0,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8647803221064571, 0.8634513954231159, 0.8631427396133278]",0.8637914857143002,,False
student_por,S2_LATE_G1_G2,xgboost,0,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8214356629068106, 0.8777786688051323, 0.8147926683675139]",0.8380023333598189,,False
student_por,S2_LATE_G1_G2,xgboost,0,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8260660492965393, 0.8863610292028085, 0.811339019660397]",0.8412553660532484,,False
student_por,S2_LATE_G1_G2,xgboost,0,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8214356629068106, 0.8506082288465708, 0.8153225806451613]",0.8291221574661809,,False
student_por,S2_LATE_G1_G2,xgboost,0,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8260660492965393, 0.8868747611007274, 0.8043040106133278]",0.8390816070035315,,False
student_por,S2_LATE_G1_G2,xgboost,0,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8158876607188622, 0.8773245311524945, 0.8091917380620309]",0.8341346433111293,,False
student_por,S2_LATE_G1_G2,xgboost,0,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8325749148885967, 0.8824585421129069, 0.8252136752136753]",0.8467490440717262,,False
student_por,S2_LATE_G1_G2,xgboost,0,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8278144974840203, 0.8824585421129069, 0.8086320743365758]",0.8396350379778342,,False
student_por,S2_LATE_G1_G2,xgboost,0,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.854170475737741, 0.8992484526967285, 0.8238159762550006]",0.8590783015631566,,False
student_por,S2_LATE_G1_G2,mlp,0,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.8094482237339381, 0.8067828994506807, 0.7691079412390888]",0.7951130214745693,,False
student_por,S2_LATE_G1_G2,mlp,0,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.8094482237339381, 0.8067828994506807, 0.7691079412390888]",0.7951130214745693,,False
student_por,S2_LATE_G1_G2,mlp,0,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.8038445846279383, 0.8067828994506807, 0.7691079412390888]",0.7932451417725693,,False
student_por,S2_LATE_G1_G2,mlp,0,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7729902713773682, 0.7928252162303361, 0.8452186268324403]",0.8036780381467148,,False
student_por,S2_LATE_G1_G2,mlp,0,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7729902713773682, 0.7928252162303361, 0.8452186268324403]",0.8036780381467148,,False
student_por,S2_LATE_G1_G2,mlp,0,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7795540515573188, 0.7928252162303361, 0.833973374295955]",0.8021175473612033,,False
student_por,S2_LATE_G1_G2,mlp,0,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.79579996895172, 0.8476673427991887, 0.7200995461865028]",0.7878556193124705,,False
student_por,S2_LATE_G1_G2,mlp,0,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.79579996895172, 0.8476673427991887, 0.7200995461865028]",0.7878556193124705,,False
student_por,S2_LATE_G1_G2,mlp,0,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.79579996895172, 0.8476673427991887, 0.7200995461865028]",0.7878556193124705,,False
student_por,S2_LATE_G1_G2,decision_tree,0,0,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.8278144974840203, 0.8777350260133617, 0.8251078627726462]",0.8435524620900093,,False
student_por,S2_LATE_G1_G2,decision_tree,0,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.8113999415081089, 0.7858813700918964, 0.8202418991657909]",0.8058410702552653,,False
student_por,S2_LATE_G1_G2,decision_tree,0,2,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.8278144974840203, 0.8960384118159004, 0.8251078627726462]",0.8496535906908557,,False
student_por,S2_LATE_G1_G2,decision_tree,0,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.8113999415081089, 0.7858813700918964, 0.8191972271914132]",0.8054928462638061,,False
student_por,S2_LATE_G1_G2,decision_tree,0,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.8126792020968953, 0.8472839506172839, 0.7714044528859344]",0.8104558685333711,,False
student_por,S2_LATE_G1_G2,decision_tree,0,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.8124291088998655, 0.8026570048309178, 0.7933333333333333]",0.8028064823547055,,False
student_por,S2_LATE_G1_G2,decision_tree,0,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.8008769869234985, 0.863142923487751, 0.8329073177048807]",0.8323090760387101,,False
student_por,S2_LATE_G1_G2,decision_tree,0,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.8246679973693624, 0.8068384491885104, 0.8125424251239853]",0.8146829572272861,,False
student_por,S2_LATE_G1_G2,decision_tree,0,8,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 2}","[0.7914141414141413, 0.827311156110683, 0.7720921890413416]",0.796939162188722,,False
student_por,S2_LATE_G1_G2,decision_tree,0,9,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 2}","[0.8312685722745682, 0.7931517757604714, 0.757116085372202]",0.7938454778024139,,False
student_por,S2_LATE_G1_G2,decision_tree,0,10,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 5}","[0.8325820656647723, 0.8676396489000413, 0.8362833440606451]",0.8455016862084862,,False
student_por,S2_LATE_G1_G2,decision_tree,0,11,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5}","[0.8413936478164845, 0.7997094474815819, 0.8301992753623187]",0.8237674568867951,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,0,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8062841477552954, 0.883529169243455, 0.7836928684003152]",0.8245020617996884,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,1,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8358863107589762, 0.876185315117462, 0.7984605146783684]",0.8368440468516022,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,2,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8062841477552954, 0.883529169243455, 0.7836928684003152]",0.8245020617996884,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,3,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8358863107589762, 0.876185315117462, 0.7984605146783684]",0.8368440468516022,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,4,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8004496007042695, 0.874364509792481, 0.8057683088302438]",0.8268608064423314,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,5,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8425543443615733, 0.876185315117462, 0.7931738475688022]",0.8373045023492791,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,6,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8004496007042695, 0.874364509792481, 0.8057683088302438]",0.8268608064423314,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,0,7,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8425543443615733, 0.876185315117462, 0.7931738475688022]",0.8373045023492791,,False
student_por,S2_LATE_G1_G2,svm,0,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}","[0.8120831621975787, 0.8739935100926122, 0.8336701249414721]",0.839915599077221,,False
student_por,S2_LATE_G1_G2,svm,0,1,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.8042127541338315, 0.86888197586727, 0.8112800414298409]",0.8281249238103142,,False
student_por,S2_LATE_G1_G2,svm,0,2,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": 0.1}","[0.8233643050716221, 0.8556081261694736, 0.8232939552632647]",0.8340887955014534,,False
student_por,S2_LATE_G1_G2,svm,0,3,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.8219568494441304, 0.8667658556508547, 0.8093817237039743]",0.8327014762663199,,False
student_por,S2_LATE_G1_G2,svm,0,4,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.8085521791510902, 0.8767340582753245, 0.8336701249414721]",0.8396521207892955,,False
student_por,S2_LATE_G1_G2,svm,0,5,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.8100241128138802, 0.889213463163043, 0.8093817237039743]",0.8362064332269658,,False
student_por,S2_LATE_G1_G2,svm,0,6,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}","[0.8008803370433252, 0.882371333108543, 0.8082234777150031]",0.8304917159556237,,False
student_por,S2_LATE_G1_G2,svm,0,7,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.8427966182198157, 0.8615749330035044, 0.8198970583834576]",0.8414228698689259,,False
student_por,S2_LATE_G1_G2,svm,0,8,COMPLETE,"{""C"": 2.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.795281381748946, 0.8838584247258225, 0.8622811557512154]",0.8471403207419946,,False
student_por,S2_LATE_G1_G2,svm,0,9,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.8278726897949201, 0.8861839719110618, 0.837699104755261]",0.850585255487081,,False
student_por,S2_LATE_G1_G2,svm,0,10,COMPLETE,"{""C"": 2.0, ""class_weight"": null, ""gamma"": 0.1}","[0.8108439026197014, 0.8602784729901894, 0.8142130963420576]",0.828445157317316,,False
student_por,S2_LATE_G1_G2,svm,0,11,COMPLETE,"{""C"": 2.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.8413970132200133, 0.8510182664807339, 0.8094372754659837]",0.8339508517222436,,False
student_por,S2_LATE_G1_G2,logistic_regression,1,0,COMPLETE,"{""C"": 0.1, ""class_weight"": null}","[0.7346608257002522, 0.77208920758386, 0.843822362840177]",0.7835241320414297,,False
student_por,S2_LATE_G1_G2,logistic_regression,1,1,COMPLETE,"{""C"": 0.1, ""class_weight"": ""balanced""}","[0.8432396509957768, 0.7978994532823611, 0.820364351459864]",0.8205011519126674,,False
student_por,S2_LATE_G1_G2,logistic_regression,1,2,COMPLETE,"{""C"": 1.0, ""class_weight"": null}","[0.7883686440677966, 0.7752385279418447, 0.8559560687130386]",0.8065210802408934,,False
student_por,S2_LATE_G1_G2,logistic_regression,1,3,COMPLETE,"{""C"": 1.0, ""class_weight"": ""balanced""}","[0.8225108225108224, 0.809986645489099, 0.8060478199718707]",0.8128484293239308,,False
student_por,S2_LATE_G1_G2,logistic_regression,1,4,COMPLETE,"{""C"": 10.0, ""class_weight"": null}","[0.799979730414513, 0.7752385279418447, 0.8489753537052255]",0.808064537353861,,False
student_por,S2_LATE_G1_G2,logistic_regression,1,5,COMPLETE,"{""C"": 10.0, ""class_weight"": ""balanced""}","[0.8089383501148206, 0.7986980888386669, 0.7814189189189188]",0.7963517859574688,,False
student_por,S2_LATE_G1_G2,random_forest,1,0,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.8127918348173296, 0.8279234169792109, 0.850354421407053]",0.8303565577345312,,False
student_por,S2_LATE_G1_G2,random_forest,1,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.8391566660108859, 0.82974373044336, 0.850354421407053]",0.8397516059537663,,False
student_por,S2_LATE_G1_G2,random_forest,1,2,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.820455486542443, 0.8392595811970849, 0.8427281638549244]",0.8341477438648175,,False
student_por,S2_LATE_G1_G2,random_forest,1,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8425959093616152, 0.8551566951566952, 0.869550765055687]",0.8557677898579992,,False
student_por,S2_LATE_G1_G2,random_forest,1,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.7955508186511225, 0.8451869486131649, 0.8561591772859378]",0.8322989815167418,,False
student_por,S2_LATE_G1_G2,random_forest,1,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 300}","[0.8363281240763204, 0.8496150222177619, 0.8592814687903209]",0.8484082050281344,,False
student_por,S2_LATE_G1_G2,random_forest,1,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.820455486542443, 0.8302327499587588, 0.8427281638549244]",0.8311388001187088,,False
student_por,S2_LATE_G1_G2,random_forest,1,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 300}","[0.8425959093616152, 0.8551566951566952, 0.869550765055687]",0.8557677898579992,,False
student_por,S2_LATE_G1_G2,xgboost,1,0,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8067564476468233, 0.8141861654519883, 0.8637353220228318]",0.8282259783738811,,False
student_por,S2_LATE_G1_G2,xgboost,1,1,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.831123102249863, 0.8354084157708552, 0.8524039567517828]",0.8396451582575004,,False
student_por,S2_LATE_G1_G2,xgboost,1,2,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.7867172884340267, 0.8417373808637256, 0.8374552391834403]",0.8219699694937309,,False
student_por,S2_LATE_G1_G2,xgboost,1,3,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8269311623284792, 0.8417373808637256, 0.8450118508942038]",0.8378934646954695,,False
student_por,S2_LATE_G1_G2,xgboost,1,4,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8057912457912458, 0.8331691297208539, 0.8613160444146359]",0.8334254733089118,,False
student_por,S2_LATE_G1_G2,xgboost,1,5,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8182758033809484, 0.8291514345851335, 0.8580209006679596]",0.8351493795446805,,False
student_por,S2_LATE_G1_G2,xgboost,1,6,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8165847419578762, 0.8417373808637256, 0.8613160444146359]",0.8398793890787459,,False
student_por,S2_LATE_G1_G2,xgboost,1,7,COMPLETE,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 5, ""n_estimators"": 300, ""subsample"": 0.9}","[0.8269311623284792, 0.8478823651237444, 0.8374552391834403]",0.837422922211888,,False
student_por,S2_LATE_G1_G2,mlp,1,0,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7208621952300324, 0.8204365079365079, 0.8258433712072795]",0.7890473581246066,,False
student_por,S2_LATE_G1_G2,mlp,1,1,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7208621952300324, 0.8204365079365079, 0.8258433712072795]",0.7890473581246066,,False
student_por,S2_LATE_G1_G2,mlp,1,2,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}","[0.7208621952300324, 0.8204365079365079, 0.8327652952494845]",0.791354666138675,,False
student_por,S2_LATE_G1_G2,mlp,1,3,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7416666666666667, 0.7582336434795452, 0.8455940071974516]",0.7818314391145545,,False
student_por,S2_LATE_G1_G2,mlp,1,4,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7416666666666667, 0.7582336434795452, 0.8455940071974516]",0.7818314391145545,,False
student_por,S2_LATE_G1_G2,mlp,1,5,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.001}","[0.7416666666666667, 0.7582336434795452, 0.8455940071974516]",0.7818314391145545,,False
student_por,S2_LATE_G1_G2,mlp,1,6,COMPLETE,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7494842093130475, 0.7665803715832005, 0.8431316494579536]",0.7863987434514006,,False
student_por,S2_LATE_G1_G2,mlp,1,7,COMPLETE,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7494842093130475, 0.7665803715832005, 0.8091710758377425]",0.7750785522446635,,False
student_por,S2_LATE_G1_G2,mlp,1,8,COMPLETE,"{""alpha"": 0.01, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}","[0.7494842093130475, 0.7665803715832005, 0.8501151893168671]",0.7887265900710384,,False
student_por,S2_LATE_G1_G2,decision_tree,1,0,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.8146897103142875, 0.8089301170112254, 0.8423500507541255]",0.8219899593598795,,False
student_por,S2_LATE_G1_G2,decision_tree,1,1,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}","[0.8378147673922323, 0.8307107107107107, 0.777081904015159]",0.815202460706034,,False
student_por,S2_LATE_G1_G2,decision_tree,1,2,COMPLETE,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.8146897103142875, 0.8089301170112254, 0.8423500507541255]",0.8219899593598795,,False
student_por,S2_LATE_G1_G2,decision_tree,1,3,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}","[0.8320151197509689, 0.8370539475472211, 0.7838737987033152]",0.8176476220005018,,False
student_por,S2_LATE_G1_G2,decision_tree,1,4,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.8116218081435473, 0.8146437879344424, 0.8449006190941675]",0.8237220717240524,,False
student_por,S2_LATE_G1_G2,decision_tree,1,5,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 2}","[0.8374610991707546, 0.8284388284388284, 0.806199944766639]",0.824033290792074,,False
student_por,S2_LATE_G1_G2,decision_tree,1,6,COMPLETE,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.826388888888889, 0.8303765950824774, 0.8396595353117092]",0.8321416730943585,,False
student_por,S2_LATE_G1_G2,decision_tree,1,7,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": 5, ""min_samples_leaf"": 5}","[0.8368802972251248, 0.7561859125201443, 0.7909213393918709]",0.7946625163790467,,False
student_por,S2_LATE_G1_G2,decision_tree,1,8,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 2}","[0.7834689362702946, 0.8301569008924164, 0.8472421540914691]",0.82028933041806,,False
student_por,S2_LATE_G1_G2,decision_tree,1,9,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 2}","[0.8374610991707546, 0.7780010239805167, 0.8087112111086691]",0.8080577780866468,,False
student_por,S2_LATE_G1_G2,decision_tree,1,10,COMPLETE,"{""class_weight"": null, ""max_depth"": null, ""min_samples_leaf"": 5}","[0.8139028818278367, 0.8387668037926468, 0.8405895290836968]",0.8310864049013934,,False
student_por,S2_LATE_G1_G2,decision_tree,1,11,COMPLETE,"{""class_weight"": ""balanced"", ""max_depth"": null, ""min_samples_leaf"": 5}","[0.7954227812718379, 0.7672978207875802, 0.7983606707010962]",0.7870270909201714,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,0,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8118937991091538, 0.7950585920474215, 0.8722100815058837]",0.8263874908874863,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,1,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8165847419578762, 0.834205384423725, 0.8695901907169512]",0.8401267723661842,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,2,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8118937991091538, 0.7950585920474215, 0.8722100815058837]",0.8263874908874863,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,3,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8165847419578762, 0.834205384423725, 0.8695901907169512]",0.8401267723661842,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,4,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8045337679164305, 0.8157972364539668, 0.8455940071974516]",0.8219750038559496,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,5,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 15}","[0.8095745250917665, 0.8341897636890551, 0.8602578433564348]",0.8346740440457521,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,6,COMPLETE,"{""l2_regularization"": 0.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8045337679164305, 0.8157972364539668, 0.8455940071974516]",0.8219750038559496,,False
student_por,S2_LATE_G1_G2,hist_gradient_boosting,1,7,COMPLETE,"{""l2_regularization"": 1.0, ""learning_rate"": 0.1, ""max_iter"": 250, ""max_leaf_nodes"": 31}","[0.8095745250917665, 0.8341897636890551, 0.8602578433564348]",0.8346740440457521,,False
student_por,S2_LATE_G1_G2,svm,1,0,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": ""scale""}","[0.7752430539070619, 0.8021139666709286, 0.8455964325529542]",0.8076511510436483,,False
student_por,S2_LATE_G1_G2,svm,1,1,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": ""scale""}","[0.782454991816694, 0.7889897178600108, 0.8529104912700604]",0.8081184003155885,,False
student_por,S2_LATE_G1_G2,svm,1,2,COMPLETE,"{""C"": 0.5, ""class_weight"": null, ""gamma"": 0.1}","[0.7852795746412768, 0.7522748345301217, 0.8271911663216011]",0.7882485251643332,,False
student_por,S2_LATE_G1_G2,svm,1,3,COMPLETE,"{""C"": 0.5, ""class_weight"": ""balanced"", ""gamma"": 0.1}","[0.7779871770289862, 0.7467117639889138, 0.8585811247575954]",0.7944266885918317,,False
student_por,S2_LATE_G1_G2,svm,1,4,COMPLETE,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}","[0.76356628121334, 0.8176328502415459, 0.8309631964401595]",0.8040541092983484,,False
