run_id,metric_name,dimension,expected,actual,status
final:student_por:hist_gradient_boosting,balanced_accuracy,overall,0.8439300193579021,0.8439300193579021,PASS
final:student_por:hist_gradient_boosting,brier,overall,0.17899923124853329,0.17899923124853329,PASS
final:student_por:hist_gradient_boosting,ece,overall,0.0552964345801132,0.0552964345801132,PASS
final:student_por:hist_gradient_boosting,macro_f1,overall,0.850629682857171,0.850629682857171,PASS
final:student_por:hist_gradient_boosting,macro_precision,overall,0.8577885625154437,0.8577885625154437,PASS
final:student_por:hist_gradient_boosting,macro_recall,overall,0.8439300193579021,0.8439300193579021,PASS
final:student_por:hist_gradient_boosting,nll,overall,0.3616832017478469,0.3616832017478469,PASS
final:student_por:hist_gradient_boosting,pr_auc,overall,0.9022723883973837,0.9022723883973837,PASS
final:student_por:hist_gradient_boosting,roc_auc,overall,0.9566024584919406,0.9566024584919406,PASS
final:student_por:hist_gradient_boosting,weighted_f1,overall,0.8822211953387148,0.8822211953387148,PASS
final:student_por:hist_gradient_boosting,precision,Low,0.7578947368421053,0.7578947368421053,PASS
final:student_por:hist_gradient_boosting,recall,Low,0.72,0.72,PASS
final:student_por:hist_gradient_boosting,f1,Low,0.7384615384615385,0.7384615384615385,PASS
final:student_por:hist_gradient_boosting,support,Low,100,100.0,PASS
final:student_por:hist_gradient_boosting,precision,Medium,0.9014084507042254,0.9014084507042254,PASS
final:student_por:hist_gradient_boosting,recall,Medium,0.9186602870813396,0.9186602870813396,PASS
final:student_por:hist_gradient_boosting,f1,Medium,0.909952606635071,0.909952606635071,PASS
final:student_por:hist_gradient_boosting,support,Medium,418,418.0,PASS
final:student_por:hist_gradient_boosting,precision,High,0.9140625,0.9140625,PASS
final:student_por:hist_gradient_boosting,recall,High,0.8931297709923665,0.8931297709923665,PASS
final:student_por:hist_gradient_boosting,f1,High,0.9034749034749034,0.9034749034749034,PASS
final:student_por:hist_gradient_boosting,support,High,131,131.0,PASS
final:student_por:svm,accuracy,overall,0.8382126348228043,0.8382126348228043,PASS
final:student_por:svm,balanced_accuracy,overall,0.7611814407636023,0.7611814407636023,PASS
final:student_por:svm,brier,overall,0.25066692377770544,0.25066692377770544,PASS
final:student_por:svm,ece,overall,0.03635709961669652,0.03635709961669652,PASS
final:student_por:svm,macro_f1,overall,0.7824770193282303,0.7824770193282303,PASS
final:student_por:svm,macro_precision,overall,0.8127036374613522,0.8127036374613522,PASS
final:student_por:svm,macro_recall,overall,0.7611814407636023,0.7611814407636023,PASS
final:student_por:svm,nll,overall,0.48717020053202137,0.48717020053202137,PASS
final:student_por:svm,pr_auc,overall,0.8296901490827936,0.8296901490827936,PASS
final:student_por:svm,roc_auc,overall,0.9103016957371587,0.9103016957371587,PASS
final:student_por:svm,weighted_f1,overall,0.8331786684994441,0.8331786684994441,PASS
final:student_por:svm,precision,Low,0.7105263157894737,0.7105263157894737,PASS
final:student_por:svm,recall,Low,0.54,0.54,PASS
final:student_por:svm,f1,Low,0.6136363636363636,0.6136363636363636,PASS
final:student_por:svm,support,Low,100,100.0,PASS
final:student_por:svm,precision,Medium,0.8485523385300668,0.8485523385300668,PASS
final:student_por:svm,recall,Medium,0.9114832535885168,0.9114832535885168,PASS
final:student_por:svm,f1,Medium,0.8788927335640139,0.8788927335640139,PASS
final:student_por:svm,support,Medium,418,418.0,PASS
final:student_por:svm,precision,High,0.8790322580645161,0.8790322580645161,PASS
final:student_por:svm,recall,High,0.8320610687022901,0.8320610687022901,PASS
final:student_por:svm,f1,High,0.8549019607843137,0.8549019607843137,PASS
final:student_por:svm,support,High,131,131.0,PASS
final:student_por:xgboost,accuracy,overall,0.8952234206471494,0.8952234206471494,PASS
final:student_por:xgboost,balanced_accuracy,overall,0.8606226183084358,0.8606226183084358,PASS
final:student_por:xgboost,brier,overall,0.15116600914919606,0.15116600914919606,PASS
final:student_por:xgboost,ece,overall,0.028088559560893817,0.028088559560893817,PASS
final:student_por:xgboost,macro_f1,overall,0.8663880491374553,0.8663880491374553,PASS
final:student_por:xgboost,macro_precision,overall,0.8731131047471016,0.8731131047471016,PASS
final:student_por:xgboost,macro_recall,overall,0.8606226183084358,0.8606226183084358,PASS
final:student_por:xgboost,nll,overall,0.2631498546441231,0.2631498546441231,PASS
final:student_por:xgboost,pr_auc,overall,0.9361221610483481,0.9361221610483481,PASS
final:student_por:xgboost,roc_auc,overall,0.9689172930393107,0.9689172930393107,PASS
final:student_por:xgboost,weighted_f1,overall,0.8943243801375625,0.8943243801375625,PASS
final:student_por:xgboost,precision,Low,0.8043478260869565,0.8043478260869565,PASS
final:student_por:xgboost,recall,Low,0.74,0.74,PASS
final:student_por:xgboost,f1,Low,0.7708333333333334,0.7708333333333334,PASS
final:student_por:xgboost,support,Low,100,100.0,PASS
final:student_por:xgboost,precision,Medium,0.9127358490566038,0.9127358490566038,PASS
final:student_por:xgboost,recall,Medium,0.9258373205741628,0.9258373205741628,PASS
final:student_por:xgboost,f1,Medium,0.9192399049881236,0.9192399049881236,PASS
final:student_por:xgboost,support,Medium,418,418.0,PASS
final:student_por:xgboost,precision,High,0.9022556390977444,0.9022556390977444,PASS
final:student_por:xgboost,recall,High,0.916030534351145,0.916030534351145,PASS
final:student_por:xgboost,f1,High,0.9090909090909092,0.9090909090909092,PASS
final:student_por:xgboost,support,High,131,131.0,PASS
final:oulad:cnn_bilstm,accuracy,overall,0.840096241383795,0.840096241383795,PASS
final:oulad:cnn_bilstm,balanced_accuracy,overall,0.8203325597306252,0.8203325597306252,PASS
final:oulad:cnn_bilstm,brier,overall,0.11335526438611301,0.11335526438611301,PASS
final:oulad:cnn_bilstm,ece,overall,0.00868338922803935,0.00868338922803935,PASS
final:oulad:cnn_bilstm,macro_f1,overall,0.8280835945631038,0.8280835945631038,PASS
final:oulad:cnn_bilstm,macro_precision,overall,0.8430522307981456,0.8430522307981456,PASS
final:oulad:cnn_bilstm,macro_recall,overall,0.8203325597306252,0.8203325597306252,PASS
final:oulad:cnn_bilstm,nll,overall,0.3587775601633183,0.3587775601633183,PASS
final:oulad:cnn_bilstm,pr_auc,overall,0.893354764945997,0.893354764945997,PASS
final:oulad:cnn_bilstm,risk_f1,overall,0.7826394413506585,0.7826394413506585,PASS
final:oulad:cnn_bilstm,risk_precision,overall,0.8521655437921078,0.8521655437921078,PASS
final:oulad:cnn_bilstm,risk_recall,overall,0.7236024844720497,0.7236024844720497,PASS
final:oulad:cnn_bilstm,roc_auc,overall,0.908155801278951,0.908155801278951,PASS
final:oulad:cnn_bilstm,weighted_f1,overall,0.8373686465460342,0.8373686465460342,PASS
final:oulad:cnn_bilstm,precision,Not-at-risk,0.8339389178041834,0.8339389178041834,PASS
final:oulad:cnn_bilstm,recall,Not-at-risk,0.9170626349892008,0.9170626349892008,PASS
final:oulad:cnn_bilstm,f1,Not-at-risk,0.8735277477755491,0.8735277477755491,PASS
final:oulad:cnn_bilstm,support,Not-at-risk,9260,9260.0,PASS
final:oulad:cnn_bilstm,precision,At-risk,0.8521655437921078,0.8521655437921078,PASS
final:oulad:cnn_bilstm,recall,At-risk,0.7236024844720497,0.7236024844720497,PASS
final:oulad:cnn_bilstm,f1,At-risk,0.7826394413506585,0.7826394413506585,PASS
final:oulad:cnn_bilstm,support,At-risk,6118,6118.0,PASS
final:oulad:cnn_bilstm,top_k_precision,budget:0.05,0.9947984395318596,0.9947984395318596,PASS
final:oulad:cnn_bilstm,top_k_recall,budget:0.05,0.125040863027133,0.125040863027133,PASS
final:oulad:cnn_bilstm,top_k_f1,budget:0.05,0.2221576883984318,0.2221576883984318,PASS
final:oulad:cnn_bilstm,top_k_ndcg,budget:0.05,0.9952825634941952,0.9952825634941952,PASS
final:oulad:cnn_bilstm,top_k_precision,budget:0.1,0.9960988296488946,0.9960988296488946,PASS
final:oulad:cnn_bilstm,top_k_recall,budget:0.1,0.2504086302713305,0.2504086302713305,PASS
final:oulad:cnn_bilstm,top_k_f1,budget:0.1,0.400208986415883,0.400208986415883,PASS
final:oulad:cnn_bilstm,top_k_ndcg,budget:0.1,0.996171547473743,0.996171547473743,PASS
final:oulad:cnn_bilstm,top_k_precision,budget:0.2,0.9762678803641092,0.9762678803641092,PASS
final:oulad:cnn_bilstm,top_k_recall,budget:0.2,0.4908466819221967,0.4908466819221967,PASS
final:oulad:cnn_bilstm,top_k_f1,budget:0.2,0.6532521209484446,0.6532521209484446,PASS
final:oulad:cnn_bilstm,top_k_ndcg,budget:0.2,0.9790539149801332,0.9790539149801332,PASS
final:oulad:cnn_only,accuracy,overall,0.8333333333333334,0.8333333333333334,PASS
final:oulad:cnn_only,balanced_accuracy,overall,0.8124153879392819,0.8124153879392819,PASS
final:oulad:cnn_only,brier,overall,0.11700473489091721,0.11700473489091721,PASS
final:oulad:cnn_only,ece,overall,0.024651326424247093,0.024651326424247093,PASS
final:oulad:cnn_only,macro_f1,overall,0.820397911139563,0.820397911139563,PASS
final:oulad:cnn_only,macro_precision,overall,0.8365655410873117,0.8365655410873117,PASS
final:oulad:cnn_only,macro_recall,overall,0.8124153879392819,0.8124153879392819,PASS
final:oulad:cnn_only,nll,overall,0.37057202012016066,0.37057202012016066,PASS
final:oulad:cnn_only,pr_auc,overall,0.8884443736144516,0.8884443736144516,PASS
final:oulad:cnn_only,risk_f1,overall,0.7721980268420585,0.7721980268420585,PASS
final:oulad:cnn_only,risk_precision,overall,0.8462887200467563,0.8462887200467563,PASS
final:oulad:cnn_only,risk_recall,overall,0.7100359594638771,0.7100359594638771,PASS
final:oulad:cnn_only,roc_auc,overall,0.9030674453529824,0.9030674453529824,PASS
final:oulad:cnn_only,weighted_f1,overall,0.8302460081913746,0.8302460081913746,PASS
final:oulad:cnn_only,precision,Not-at-risk,0.8268423621278672,0.8268423621278672,PASS
final:oulad:cnn_only,recall,Not-at-risk,0.9147948164146869,0.9147948164146869,PASS
final:oulad:cnn_only,f1,Not-at-risk,0.8685977954370674,0.8685977954370674,PASS
final:oulad:cnn_only,support,Not-at-risk,9260,9260.0,PASS
final:oulad:cnn_only,precision,At-risk,0.8462887200467563,0.8462887200467563,PASS
final:oulad:cnn_only,recall,At-risk,0.7100359594638771,0.7100359594638771,PASS
final:oulad:cnn_only,f1,At-risk,0.7721980268420585,0.7721980268420585,PASS
final:oulad:cnn_only,support,At-risk,6118,6118.0,PASS
final:oulad:cnn_only,top_k_precision,budget:0.05,0.9947984395318596,0.9947984395318596,PASS
final:oulad:cnn_only,top_k_recall,budget:0.05,0.125040863027133,0.125040863027133,PASS
final:oulad:cnn_only,top_k_f1,budget:0.05,0.2221576883984318,0.2221576883984318,PASS
final:oulad:cnn_only,top_k_ndcg,budget:0.05,0.995502511923922,0.995502511923922,PASS
final:oulad:cnn_only,top_k_precision,budget:0.1,0.9954486345903772,0.9954486345903772,PASS
final:oulad:cnn_only,top_k_recall,budget:0.1,0.2502451781627983,0.2502451781627983,PASS
final:oulad:cnn_only,top_k_f1,budget:0.1,0.3999477533960293,0.3999477533960293,PASS
final:oulad:cnn_only,top_k_ndcg,budget:0.1,0.9957347531137776,0.9957347531137776,PASS
final:oulad:cnn_only,top_k_precision,budget:0.2,0.9743172951885566,0.9743172951885566,PASS
final:oulad:cnn_only,top_k_recall,budget:0.2,0.4898659692710036,0.4898659692710036,PASS
final:oulad:cnn_only,top_k_f1,budget:0.2,0.6519469219055906,0.6519469219055906,PASS
final:oulad:cnn_only,top_k_ndcg,budget:0.2,0.9774076674282144,0.9774076674282144,PASS
final:oulad:bilstm_only,accuracy,overall,0.8373650669788009,0.8373650669788009,PASS
final:oulad:bilstm_only,balanced_accuracy,overall,0.8222797579920315,0.8222797579920315,PASS
final:oulad:bilstm_only,brier,overall,0.11583946384547014,0.11583946384547014,PASS
final:oulad:bilstm_only,ece,overall,0.02341351216796545,0.02341351216796545,PASS
final:oulad:bilstm_only,macro_f1,overall,0.8272623138314418,0.8272623138314418,PASS
final:oulad:bilstm_only,macro_precision,overall,0.8349674959005586,0.8349674959005586,PASS
final:oulad:bilstm_only,macro_recall,overall,0.8222797579920315,0.8222797579920315,PASS
final:oulad:bilstm_only,nll,overall,0.3687947722649177,0.3687947722649177,PASS
final:oulad:bilstm_only,pr_auc,overall,0.8904000240753295,0.8904000240753295,PASS
final:oulad:bilstm_only,risk_f1,overall,0.7854876061411785,0.7854876061411785,PASS
final:oulad:bilstm_only,risk_precision,overall,0.8263851290380798,0.8263851290380798,PASS
final:oulad:bilstm_only,risk_recall,overall,0.7484472049689441,0.7484472049689441,PASS
final:oulad:bilstm_only,roc_auc,overall,0.9052610132477403,0.9052610132477403,PASS
final:oulad:bilstm_only,weighted_f1,overall,0.8357976325700818,0.8357976325700818,PASS
final:oulad:bilstm_only,precision,Not-at-risk,0.8435498627630376,0.8435498627630376,PASS
final:oulad:bilstm_only,recall,Not-at-risk,0.8961123110151188,0.8961123110151188,PASS
final:oulad:bilstm_only,f1,Not-at-risk,0.869037021521705,0.869037021521705,PASS
final:oulad:bilstm_only,support,Not-at-risk,9260,9260.0,PASS
final:oulad:bilstm_only,precision,At-risk,0.8263851290380798,0.8263851290380798,PASS
final:oulad:bilstm_only,recall,At-risk,0.7484472049689441,0.7484472049689441,PASS
final:oulad:bilstm_only,f1,At-risk,0.7854876061411785,0.7854876061411785,PASS
final:oulad:bilstm_only,support,At-risk,6118,6118.0,PASS
final:oulad:bilstm_only,top_k_precision,budget:0.05,0.9947984395318596,0.9947984395318596,PASS
final:oulad:bilstm_only,top_k_recall,budget:0.05,0.125040863027133,0.125040863027133,PASS
final:oulad:bilstm_only,top_k_f1,budget:0.05,0.2221576883984318,0.2221576883984318,PASS
final:oulad:bilstm_only,top_k_ndcg,budget:0.05,0.9954172050239972,0.9954172050239972,PASS
final:oulad:bilstm_only,top_k_precision,budget:0.1,0.9947984395318596,0.9947984395318596,PASS
final:oulad:bilstm_only,top_k_recall,budget:0.1,0.2500817260542661,0.2500817260542661,PASS
final:oulad:bilstm_only,top_k_f1,budget:0.1,0.3996865203761755,0.3996865203761755,PASS
final:oulad:bilstm_only,top_k_ndcg,budget:0.1,0.9951431194919418,0.9951431194919418,PASS
final:oulad:bilstm_only,top_k_precision,budget:0.2,0.9733420026007802,0.9733420026007802,PASS
final:oulad:bilstm_only,top_k_recall,budget:0.2,0.489375612945407,0.489375612945407,PASS
final:oulad:bilstm_only,top_k_f1,budget:0.2,0.6512943223841635,0.6512943223841635,PASS
final:oulad:bilstm_only,top_k_ndcg,budget:0.2,0.9765217952095542,0.9765217952095542,PASS
final:oulad:logistic_regression,accuracy,overall,0.8353492001560671,0.8353492001560671,PASS
final:oulad:logistic_regression,balanced_accuracy,overall,0.8192748339531334,0.8192748339531334,PASS
final:oulad:logistic_regression,brier,overall,0.1185381579078843,0.1185381579078843,PASS
final:oulad:logistic_regression,ece,overall,0.032927709494856246,0.032927709494856246,PASS
final:oulad:logistic_regression,macro_f1,overall,0.8247373289996984,0.8247373289996984,PASS
final:oulad:logistic_regression,macro_precision,overall,0.8335790638690135,0.8335790638690135,PASS
final:oulad:logistic_regression,macro_recall,overall,0.8192748339531334,0.8192748339531334,PASS
final:oulad:logistic_regression,nll,overall,0.3758549544794035,0.3758549544794035,PASS
final:oulad:logistic_regression,pr_auc,overall,0.8856338316578541,0.8856338316578541,PASS
final:oulad:logistic_regression,risk_f1,overall,0.7816111781956184,0.7816111781956184,PASS
final:oulad:logistic_regression,risk_precision,overall,0.8274287801314828,0.8274287801314828,PASS
final:oulad:logistic_regression,risk_recall,overall,0.7406015037593985,0.7406015037593985,PASS
final:oulad:logistic_regression,roc_auc,overall,0.9027574511920706,0.9027574511920706,PASS
final:oulad:logistic_regression,weighted_f1,overall,0.8335487716987763,0.8335487716987763,PASS
final:oulad:logistic_regression,precision,Not-at-risk,0.8397293476065442,0.8397293476065442,PASS
final:oulad:logistic_regression,recall,Not-at-risk,0.8979481641468683,0.8979481641468683,PASS
final:oulad:logistic_regression,f1,Not-at-risk,0.8678634798037783,0.8678634798037783,PASS
final:oulad:logistic_regression,support,Not-at-risk,9260,9260.0,PASS
final:oulad:logistic_regression,precision,At-risk,0.8274287801314828,0.8274287801314828,PASS
final:oulad:logistic_regression,recall,At-risk,0.7406015037593985,0.7406015037593985,PASS
final:oulad:logistic_regression,f1,At-risk,0.7816111781956184,0.7816111781956184,PASS
final:oulad:logistic_regression,support,At-risk,6118,6118.0,PASS
final:oulad:logistic_regression,top_k_precision,budget:0.05,0.9947984395318596,0.9947984395318596,PASS
final:oulad:logistic_regression,top_k_recall,budget:0.05,0.125040863027133,0.125040863027133,PASS
final:oulad:logistic_regression,top_k_f1,budget:0.05,0.2221576883984318,0.2221576883984318,PASS
final:oulad:logistic_regression,top_k_ndcg,budget:0.05,0.994999016047186,0.994999016047186,PASS
final:oulad:logistic_regression,top_k_precision,budget:0.1,0.9908972691807544,0.9908972691807544,PASS
final:oulad:logistic_regression,top_k_recall,budget:0.1,0.2491010134030729,0.2491010134030729,PASS
final:oulad:logistic_regression,top_k_f1,budget:0.1,0.3981191222570533,0.3981191222570533,PASS
final:oulad:logistic_regression,top_k_ndcg,budget:0.1,0.9915977205124432,0.9915977205124432,PASS
final:oulad:logistic_regression,top_k_precision,budget:0.2,0.966514954486346,0.966514954486346,PASS
final:oulad:logistic_regression,top_k_recall,budget:0.2,0.4859431186662308,0.4859431186662308,PASS
final:oulad:logistic_regression,top_k_f1,budget:0.2,0.6467261257341744,0.6467261257341744,PASS
final:oulad:logistic_regression,top_k_ndcg,budget:0.2,0.9701830171005272,0.9701830171005272,PASS
final:oulad:decision_tree,accuracy,overall,0.8181167902197946,0.8181167902197946,PASS
final:oulad:decision_tree,balanced_accuracy,overall,0.8007232314517159,0.8007232314517159,PASS
final:oulad:decision_tree,brier,overall,0.13008006284010928,0.13008006284010928,PASS
final:oulad:decision_tree,ece,overall,0.020314697898253544,0.020314697898253544,PASS
final:oulad:decision_tree,macro_f1,overall,0.8061220282638637,0.8061220282638637,PASS
final:oulad:decision_tree,macro_precision,overall,0.8152611467702611,0.8152611467702611,PASS
final:oulad:decision_tree,macro_recall,overall,0.8007232314517159,0.8007232314517159,PASS
final:oulad:decision_tree,nll,overall,0.4133558559029089,0.4133558559029089,PASS
final:oulad:decision_tree,pr_auc,overall,0.8586588749117846,0.8586588749117846,PASS
final:oulad:decision_tree,risk_f1,overall,0.7578983813728036,0.7578983813728036,PASS
final:oulad:decision_tree,risk_precision,overall,0.8055197792088317,0.8055197792088317,PASS
final:oulad:decision_tree,risk_recall,overall,0.7155933311539718,0.7155933311539718,PASS
final:oulad:decision_tree,roc_auc,overall,0.8818299151955388,0.8818299151955388,PASS
final:oulad:decision_tree,weighted_f1,overall,0.8159749804378598,0.8159749804378598,PASS
final:oulad:decision_tree,precision,Not-at-risk,0.8250025143316906,0.8250025143316906,PASS
final:oulad:decision_tree,recall,Not-at-risk,0.88585313174946,0.88585313174946,PASS
final:oulad:decision_tree,f1,Not-at-risk,0.8543456751549237,0.8543456751549237,PASS
final:oulad:decision_tree,support,Not-at-risk,9260,9260.0,PASS
final:oulad:decision_tree,precision,At-risk,0.8055197792088317,0.8055197792088317,PASS
final:oulad:decision_tree,recall,At-risk,0.7155933311539718,0.7155933311539718,PASS
final:oulad:decision_tree,f1,At-risk,0.7578983813728036,0.7578983813728036,PASS
final:oulad:decision_tree,support,At-risk,6118,6118.0,PASS
final:oulad:decision_tree,top_k_precision,budget:0.05,0.9934980494148244,0.9934980494148244,PASS
final:oulad:decision_tree,top_k_recall,budget:0.05,0.1248774109186008,0.1248774109186008,PASS
final:oulad:decision_tree,top_k_f1,budget:0.05,0.221867286191375,0.221867286191375,PASS
final:oulad:decision_tree,top_k_ndcg,budget:0.05,0.9934407405258768,0.9934407405258768,PASS
final:oulad:decision_tree,top_k_precision,budget:0.1,0.9830949284785436,0.9830949284785436,PASS
final:oulad:decision_tree,top_k_recall,budget:0.1,0.2471395881006865,0.2471395881006865,PASS
final:oulad:decision_tree,top_k_f1,budget:0.1,0.3949843260188087,0.3949843260188087,PASS
final:oulad:decision_tree,top_k_ndcg,budget:0.1,0.9846036093771988,0.9846036093771988,PASS
final:oulad:decision_tree,top_k_precision,budget:0.2,0.948959687906372,0.948959687906372,PASS
final:oulad:decision_tree,top_k_recall,budget:0.2,0.477116704805492,0.477116704805492,PASS
final:oulad:decision_tree,top_k_f1,budget:0.2,0.6349793343484882,0.6349793343484882,PASS
final:oulad:decision_tree,top_k_ndcg,budget:0.2,0.954478328162315,0.954478328162315,PASS
final:oulad:random_forest,accuracy,overall,0.8330732214852387,0.8330732214852387,PASS
final:oulad:random_forest,balanced_accuracy,overall,0.8161093879406941,0.8161093879406941,PASS
final:oulad:random_forest,brier,overall,0.11876275606887307,0.11876275606887307,PASS
final:oulad:random_forest,ece,overall,0.017930352199012047,0.017930352199012047,PASS
final:oulad:random_forest,macro_f1,overall,0.8219663704534752,0.8219663704534752,PASS
final:oulad:random_forest,macro_precision,overall,0.8318355951410379,0.8318355951410379,PASS
final:oulad:random_forest,macro_recall,overall,0.8161093879406941,0.8161093879406941,PASS
final:oulad:random_forest,nll,overall,0.37547642038380935,0.37547642038380935,PASS
final:oulad:random_forest,pr_auc,overall,0.8847264961563326,0.8847264961563326,PASS
final:oulad:random_forest,risk_f1,overall,0.7774984831411978,0.7774984831411978,PASS
final:oulad:random_forest,risk_precision,overall,0.8276434766562096,0.8276434766562096,PASS
final:oulad:random_forest,risk_recall,overall,0.7330827067669173,0.7330827067669173,PASS
final:oulad:random_forest,roc_auc,overall,0.8994142289473331,0.8994142289473331,PASS
final:oulad:random_forest,weighted_f1,overall,0.8310519538801351,0.8310519538801351,PASS
final:oulad:random_forest,precision,Not-at-risk,0.836027713625866,0.836027713625866,PASS
final:oulad:random_forest,recall,Not-at-risk,0.8991360691144709,0.8991360691144709,PASS
final:oulad:random_forest,f1,Not-at-risk,0.8664342577657527,0.8664342577657527,PASS
final:oulad:random_forest,support,Not-at-risk,9260,9260.0,PASS
final:oulad:random_forest,precision,At-risk,0.8276434766562096,0.8276434766562096,PASS
final:oulad:random_forest,recall,At-risk,0.7330827067669173,0.7330827067669173,PASS
final:oulad:random_forest,f1,At-risk,0.7774984831411978,0.7774984831411978,PASS
final:oulad:random_forest,support,At-risk,6118,6118.0,PASS
final:oulad:random_forest,top_k_precision,budget:0.05,0.9960988296488946,0.9960988296488946,PASS
final:oulad:random_forest,top_k_recall,budget:0.05,0.1252043151356652,0.1252043151356652,PASS
final:oulad:random_forest,top_k_f1,budget:0.05,0.2224480906054886,0.2224480906054886,PASS
final:oulad:random_forest,top_k_ndcg,budget:0.05,0.9963021354296308,0.9963021354296308,PASS
final:oulad:random_forest,top_k_precision,budget:0.1,0.9954486345903772,0.9954486345903772,PASS
final:oulad:random_forest,top_k_recall,budget:0.1,0.2502451781627983,0.2502451781627983,PASS
final:oulad:random_forest,top_k_f1,budget:0.1,0.3999477533960293,0.3999477533960293,PASS
final:oulad:random_forest,top_k_ndcg,budget:0.1,0.9956927407970154,0.9956927407970154,PASS
final:oulad:random_forest,top_k_precision,budget:0.2,0.9720416124837452,0.9720416124837452,PASS
final:oulad:random_forest,top_k_recall,budget:0.2,0.4887218045112781,0.4887218045112781,PASS
final:oulad:random_forest,top_k_f1,budget:0.2,0.6504241896889276,0.6504241896889276,PASS
final:oulad:random_forest,top_k_ndcg,budget:0.2,0.9753895631382814,0.9753895631382814,PASS
final:oulad:hist_gradient_boosting,accuracy,overall,0.8336584731434517,0.8336584731434517,PASS
final:oulad:hist_gradient_boosting,balanced_accuracy,overall,0.8203389495430755,0.8203389495430755,PASS
final:oulad:hist_gradient_boosting,brier,overall,0.11734695057865135,0.11734695057865135,PASS
final:oulad:hist_gradient_boosting,ece,overall,0.031280448290270636,0.031280448290270636,PASS
final:oulad:hist_gradient_boosting,macro_f1,overall,0.8241268727593536,0.8241268727593536,PASS
final:oulad:hist_gradient_boosting,macro_precision,overall,0.8294577217895951,0.8294577217895951,PASS
final:oulad:hist_gradient_boosting,macro_recall,overall,0.8203389495430755,0.8203389495430755,PASS
final:oulad:hist_gradient_boosting,nll,overall,0.3712884614078283,0.3712884614078283,PASS
final:oulad:hist_gradient_boosting,pr_auc,overall,0.8888945723445539,0.8888945723445539,PASS
final:oulad:hist_gradient_boosting,risk_f1,overall,0.7831835904390575,0.7831835904390575,PASS
final:oulad:hist_gradient_boosting,risk_precision,overall,0.8133802816901409,0.8133802816901409,PASS
final:oulad:hist_gradient_boosting,risk_recall,overall,0.7551487414187643,0.7551487414187643,PASS
final:oulad:hist_gradient_boosting,roc_auc,overall,0.903019839485087,0.903019839485087,PASS
final:oulad:hist_gradient_boosting,weighted_f1,overall,0.832492316448414,0.832492316448414,PASS
final:oulad:hist_gradient_boosting,precision,Not-at-risk,0.8455351618890493,0.8455351618890493,PASS
final:oulad:hist_gradient_boosting,recall,Not-at-risk,0.8855291576673866,0.8855291576673866,PASS
final:oulad:hist_gradient_boosting,f1,Not-at-risk,0.8650701550796498,0.8650701550796498,PASS
final:oulad:hist_gradient_boosting,support,Not-at-risk,9260,9260.0,PASS
final:oulad:hist_gradient_boosting,precision,At-risk,0.8133802816901409,0.8133802816901409,PASS
final:oulad:hist_gradient_boosting,recall,At-risk,0.7551487414187643,0.7551487414187643,PASS
final:oulad:hist_gradient_boosting,f1,At-risk,0.7831835904390575,0.7831835904390575,PASS
final:oulad:hist_gradient_boosting,support,At-risk,6118,6118.0,PASS
final:oulad:hist_gradient_boosting,top_k_precision,budget:0.05,0.9973992197659298,0.9973992197659298,PASS
final:oulad:hist_gradient_boosting,top_k_recall,budget:0.05,0.1253677672441974,0.1253677672441974,PASS
final:oulad:hist_gradient_boosting,top_k_f1,budget:0.05,0.2227384928125453,0.2227384928125453,PASS
final:oulad:hist_gradient_boosting,top_k_ndcg,budget:0.05,0.9975708987366424,0.9975708987366424,PASS
final:oulad:hist_gradient_boosting,top_k_precision,budget:0.1,0.994148244473342,0.994148244473342,PASS
final:oulad:hist_gradient_boosting,top_k_recall,budget:0.1,0.2499182739457339,0.2499182739457339,PASS
final:oulad:hist_gradient_boosting,top_k_f1,budget:0.1,0.3994252873563218,0.3994252873563218,PASS
final:oulad:hist_gradient_boosting,top_k_ndcg,budget:0.1,0.994721369834072,0.994721369834072,PASS
final:oulad:hist_gradient_boosting,top_k_precision,budget:0.2,0.9759427828348504,0.9759427828348504,PASS
final:oulad:hist_gradient_boosting,top_k_recall,budget:0.2,0.4906832298136646,0.4906832298136646,PASS
final:oulad:hist_gradient_boosting,top_k_f1,budget:0.2,0.6530345877746356,0.6530345877746356,PASS
final:oulad:hist_gradient_boosting,top_k_ndcg,budget:0.2,0.978719422929072,0.978719422929072,PASS
final:oulad:svm,accuracy,overall,0.8361945636623748,0.8361945636623748,PASS
final:oulad:svm,balanced_accuracy,overall,0.8186179894755199,0.8186179894755199,PASS
final:oulad:svm,brier,overall,0.11836950789405973,0.11836950789405973,PASS
final:oulad:svm,ece,overall,0.017092820351126126,0.017092820351126126,PASS
final:oulad:svm,macro_f1,overall,0.8249656291577218,0.8249656291577218,PASS
final:oulad:svm,macro_precision,overall,0.83601356447243,0.83601356447243,PASS
final:oulad:svm,macro_recall,overall,0.8186179894755199,0.8186179894755199,PASS
final:oulad:svm,nll,overall,0.3796922872867507,0.3796922872867507,PASS
final:oulad:svm,pr_auc,overall,0.8797109823751686,0.8797109823751686,PASS
final:oulad:svm,risk_f1,overall,0.7806322389619438,0.7806322389619438,PASS
final:oulad:svm,risk_precision,overall,0.8354147250698974,0.8354147250698974,PASS
final:oulad:svm,risk_recall,overall,0.7325923504413206,0.7325923504413206,PASS
final:oulad:svm,roc_auc,overall,0.8993475154220419,0.8993475154220419,PASS
