domain,model,fold,seed,stage,n_models,accuracy,risk_precision,risk_f1,ap,roc_auc,risk_recall,recall_at_20,threshold,n,prevalence
uci,SVM,0,1201,S0,1,0.7149122807017544,0.42105263157894735,0.49612403100775193,0.44893776425698984,0.7015633423180593,0.6037735849056604,0.37735849056603776,0.45,228,0.2324561403508772
uci,SVM,0,1201,S1,1,0.8421052631578947,0.7073170731707317,0.6170212765957447,0.7076253611756291,0.9167654986522911,0.5471698113207547,0.5849056603773585,0.5,228,0.2324561403508772
uci,SVM,0,1201,S2,1,0.8596491228070176,0.7692307692307693,0.6521739130434783,0.797922312503784,0.9431805929919137,0.5660377358490566,0.6792452830188679,0.49,228,0.2324561403508772
uci,XGB,0,1201,S0,1,0.7105263157894737,0.3968253968253968,0.43103448275862066,0.44533291431476,0.7087870619946093,0.4716981132075472,0.37735849056603776,0.56,228,0.2324561403508772
uci,XGB,0,1201,S1,1,0.8464912280701754,0.7045454545454546,0.6391752577319587,0.7543617492149263,0.9197843665768194,0.5849056603773585,0.6226415094339622,0.75,228,0.2324561403508772
uci,XGB,0,1201,S2,1,0.8903508771929824,0.8333333333333334,0.7368421052631579,0.8748997680727864,0.9595687331536388,0.660377358490566,0.7169811320754716,0.88,228,0.2324561403508772
uci,CatBoost,0,1201,S0,1,0.7280701754385965,0.4117647058823529,0.40384615384615385,0.3905497280049504,0.6909973045822103,0.39622641509433965,0.33962264150943394,0.57,228,0.2324561403508772
uci,CatBoost,0,1201,S1,1,0.8596491228070176,0.6666666666666666,0.7241379310344828,0.699079652944692,0.915256064690027,0.7924528301886793,0.5660377358490566,0.52,228,0.2324561403508772
uci,CatBoost,0,1201,S2,1,0.8596491228070176,0.7837837837837838,0.6444444444444445,0.802125534624954,0.9467385444743935,0.5471698113207547,0.6415094339622641,0.73,228,0.2324561403508772
uci,MLP,0,1201,S0,1,0.7149122807017544,0.39655172413793105,0.4144144144144144,0.416372136884674,0.6687870619946091,0.4339622641509434,0.37735849056603776,0.4,228,0.2324561403508772
uci,MLP,0,1201,S1,1,0.8333333333333334,0.6923076923076923,0.5869565217391305,0.6628703568755213,0.8900269541778976,0.5094339622641509,0.5660377358490566,0.67,228,0.2324561403508772
uci,MLP,0,1201,S2,1,0.8771929824561403,0.7659574468085106,0.72,0.8090815102279343,0.9456603773584906,0.6792452830188679,0.660377358490566,0.75,228,0.2324561403508772
