domain,model,fold,seed,stage,ap,roc_auc,risk_f1,risk_recall,recall_at_20,n,prevalence,n_models,one_weight_all_stages
oulad,CatBoost,2,1201,35pct,0.7994374446681596,0.8274731554647823,0.6943483275663207,0.6736794986571173,0.4431512981199642,5646,0.39567835635848386,1,True
oulad,CatBoost,2,1201,50pct,0.8474170395459277,0.8753053193150592,0.7280101394169836,0.7137176938369781,0.5039761431411531,5424,0.37094395280235987,1,True
oulad,CatBoost,2,1201,75pct,0.8909491688677154,0.9157824378069477,0.7905824039653035,0.7475102519039251,0.5852372583479789,5119,0.3334635671029498,1,True
oulad,CatBoost,2,1201,100pct,0.9185430775528467,0.9377259727749943,0.8332745858301022,0.7528662420382166,0.632484076433121,4982,0.3151344841429145,1,True
oulad,MLP,2,1201,20pct,0.7580661015796805,0.7835979540508806,0.6705819540843566,0.7482128673550437,0.3959491660047657,5930,0.4246205733558179,1,True
oulad,MLP,2,1201,35pct,0.7989075037468614,0.8279117307811389,0.6988265971316818,0.7197851387645479,0.44270367054610565,5646,0.39567835635848386,1,True
oulad,MLP,2,1201,50pct,0.8472713094011449,0.875358779328717,0.734862148930688,0.7087475149105368,0.5039761431411531,5424,0.37094395280235987,1,True
oulad,MLP,2,1201,75pct,0.8895391037540065,0.9152070881158955,0.7842896594047254,0.7486818980667839,0.5852372583479789,5119,0.3334635671029498,1,True
oulad,MLP,2,1201,100pct,0.9169996930635377,0.9358534135796476,0.8349982776438167,0.7719745222929937,0.6318471337579618,4982,0.3151344841429145,1,True
oulad,LR,2,2026,20pct,0.7553364404389968,0.7825797284172946,0.673676831405538,0.7633042096902304,0.3947577442414615,5930,0.4246205733558179,1,True
oulad,LR,2,2026,35pct,0.7955586629320885,0.8276177292005361,0.7011422637590862,0.7555953446732319,0.44136078782453,5646,0.39567835635848386,1,True
oulad,LR,2,2026,50pct,0.8421183493253119,0.8732197961119565,0.7254109404473188,0.668986083499006,0.4990059642147117,5424,0.37094395280235987,1,True
oulad,LR,2,2026,75pct,0.8838349353155087,0.9109681121318948,0.780295566502463,0.6959578207381371,0.5811364967779731,5119,0.3334635671029498,1,True
oulad,LR,2,2026,100pct,0.9123138326502528,0.9314861000141874,0.8277858176555717,0.7286624203821656,0.6286624203821656,4982,0.3151344841429145,1,True
oulad,DT,2,2026,20pct,0.7024247536282597,0.7365361542264978,0.6460021134202184,0.7283558379666402,0.3617950754567117,5930,0.4246205733558179,1,True
oulad,DT,2,2026,35pct,0.754605408841067,0.7904298746537839,0.6593204775022957,0.6427931960608774,0.4270367054610564,5646,0.39567835635848386,1,True
oulad,DT,2,2026,50pct,0.8123008440343955,0.8462728173747665,0.6918833727344366,0.654572564612326,0.48956262425447317,5424,0.37094395280235987,1,True
oulad,DT,2,2026,75pct,0.8545769088302244,0.8877643157510863,0.7474619289340102,0.690099589923843,0.5723491505565319,5119,0.3334635671029498,1,True
oulad,DT,2,2026,100pct,0.8848657325316192,0.9115072505432308,0.7969811320754717,0.6726114649681528,0.6305732484076433,4982,0.3151344841429145,1,True
oulad,RF,2,2026,20pct,0.7457179508163007,0.7742457122318369,0.6575178997613366,0.6564733915806196,0.3852263701350278,5930,0.4246205733558179,1,True
oulad,RF,2,2026,35pct,0.7911111464757702,0.8214360868638887,0.6899346993920288,0.6857654431512982,0.4386750223813787,5646,0.39567835635848386,1,True
oulad,RF,2,2026,50pct,0.8455445521661438,0.8747490147042714,0.7229047229047229,0.658051689860835,0.5029821073558648,5424,0.37094395280235987,1,True
oulad,RF,2,2026,75pct,0.8896217604671119,0.9148350252151165,0.7795945062132112,0.6983011130638547,0.5864089045108377,5119,0.3334635671029498,1,True
oulad,RF,2,2026,100pct,0.9204005840991386,0.9410312796350088,0.8338068181818182,0.7477707006369426,0.6331210191082802,4982,0.3151344841429145,1,True
oulad,SVM,2,2026,20pct,0.7302493858112777,0.7692189506363095,0.6642361111111111,0.7597299444003177,0.37370929308975376,5930,0.4246205733558179,1,True
oulad,SVM,2,2026,35pct,0.793986356178141,0.8277756845343363,0.7006970069700696,0.7649955237242614,0.43822739480752015,5646,0.39567835635848386,1,True
oulad,SVM,2,2026,50pct,0.8413771696977435,0.8717874464817192,0.7343941248470012,0.7455268389662028,0.4970178926441352,5424,0.37094395280235987,1,True
oulad,SVM,2,2026,75pct,0.8847419335126261,0.9112419655360211,0.7747035573122529,0.7463386057410663,0.5828939660222613,5119,0.3334635671029498,1,True
