model_id,model_family,prediction_stage,code_module,code_presentation,eligible,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,risk_precision,risk_recall,risk_f1,not_risk_precision,not_risk_recall,not_risk_f1,specificity,pr_auc,roc_auc,brier,nll,ece,tn,fp,fn,tp,eligible_count,positive_count,negative_count,coverage
cnn_only_oulad,cnn_only,E2_EARLY_35PCT,FFF,2013J,True,0.7839433293978748,0.7794840794689668,0.7748699479791916,0.7794840794689668,0.7767537321494156,0.7848420290539323,0.7170868347338936,0.757396449704142,0.7366906474820144,0.8326530612244898,0.8015717092337917,0.8168168168168168,0.8015717092337917,0.8325446495216049,0.862319956754746,0.16602276922757328,0.5031541973749502,0.13481977073895754,816,202,164,512,1694,676,1018,1.0
cnn_only_oulad,cnn_only,E2_EARLY_35PCT,FFF,2014B,True,0.7522522522522522,0.747467316006042,0.7580651731852299,0.747467316006042,0.7479512003798279,0.7496716211287976,0.785876993166287,0.655893536121673,0.7150259067357513,0.7302533532041728,0.839041095890411,0.7808764940239044,0.839041095890411,0.8385578647069799,0.8409357258190531,0.16447014870811646,0.5004135600288734,0.055025095263714185,490,94,181,345,1110,526,584,1.0
cnn_only_oulad,cnn_only,E2_EARLY_35PCT,GGG,2013J,True,0.7306818181818182,0.6703193001154631,0.7264036777130882,0.6703193001154631,0.6776262808157032,0.7121049493561477,0.7185929648241206,0.44135802469135804,0.5468451242829828,0.7342143906020558,0.8992805755395683,0.8084074373484236,0.8992805755395683,0.6762750602307723,0.7564531707966959,0.19512560237162518,0.5778141129278372,0.11810250100764363,500,56,181,143,880,324,556,1.0
cnn_only_oulad,cnn_only,E2_EARLY_35PCT,GGG,2014B,True,0.7335907335907336,0.6896568491247569,0.7381587899722615,0.6896568491247569,0.6957569521027971,0.7188162276812109,0.7474747474747475,0.4852459016393443,0.588469184890656,0.7288428324697754,0.8940677966101694,0.8030447193149381,0.8940677966101694,0.7492766237957942,0.7879897193664908,0.18777000889188047,0.5509206239296639,0.11255749609402865,422,50,157,148,777,305,472,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,AAA,2013J,True,0.8142414860681114,0.7617106314948041,0.6728434167458558,0.7617106314948041,0.6968464522587912,0.832931242694471,0.4025974025974026,0.6888888888888889,0.5081967213114754,0.943089430894309,0.8345323741007195,0.8854961832061069,0.8345323741007195,0.6894820076208786,0.852677857713829,0.08246215097331348,0.2914363905686954,0.09768303660993051,232,46,14,31,323,45,278,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,BBB,2013B,True,0.8109146810146042,0.8140282174776315,0.8011549493030974,0.8140282174776315,0.8047595227056441,0.8128864633300287,0.7202797202797203,0.8273092369477911,0.7700934579439253,0.8820301783264746,0.800747198007472,0.839425587467363,0.800747198007472,0.9037508920262298,0.9106213146483818,0.10197117763501212,0.329423347332414,0.03345079217492663,643,160,86,412,1301,498,803,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,BBB,2013J,True,0.8078602620087336,0.8207344341245271,0.7900860358429767,0.8207344341245271,0.7963561190011087,0.812631008977775,0.6623188405797101,0.8590225563909775,0.7479541734860884,0.9178532311062432,0.7824463118580766,0.844758064516129,0.7824463118580766,0.8891242096923468,0.9117436448263516,0.09808127846358945,0.3259238222718973,0.0599350843446112,838,233,75,457,1603,532,1071,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,BBB,2014B,True,0.7787456445993032,0.8017508127374564,0.780645513824633,0.8017508127374564,0.7752087624733265,0.782675513628166,0.6443298969072165,0.8886255924170616,0.7470119521912351,0.9169611307420494,0.7148760330578512,0.8034055727554179,0.7148760330578512,0.9063583417351537,0.9171464755264842,0.10319512549459066,0.3361809243253765,0.07344001908445867,519,207,47,375,1148,422,726,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,CCC,2014B,True,0.7457627118644068,0.7684667885256051,0.7628030303030303,0.7684667885256051,0.7455018603198047,0.7470823137959237,0.6316666666666667,0.8855140186915887,0.7373540856031129,0.8939393939393939,0.6514195583596214,0.7536496350364964,0.6514195583596214,0.9068378203968654,0.9053812022760106,0.11440632611379607,0.36039427462341755,0.08280505387852644,413,221,49,379,1062,428,634,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,DDD,2013B,True,0.727683615819209,0.7420524261015058,0.7518591755147659,0.7420524261015058,0.7267402158301954,0.7250529812344597,0.6432532347504621,0.8787878787878788,0.7427961579509071,0.8604651162790697,0.6053169734151329,0.7106842737094838,0.6053169734151329,0.8976653807610324,0.8865288880626303,0.1290602359894929,0.39654459417946236,0.053920125420820905,296,193,48,348,885,396,489,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,DDD,2013J,True,0.7451838879159369,0.7551573538856775,0.7437472582421458,0.7551573538856775,0.7418904361320147,0.7480688495561167,0.6412078152753108,0.8022222222222222,0.7127344521224087,0.846286701208981,0.708092485549133,0.7710464201416207,0.708092485549133,0.8636394867673286,0.8712074502247913,0.13245460464136916,0.4076649893141306,0.04840647576543161,490,202,89,361,1142,450,692,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,DDD,2014B,True,0.7705627705627706,0.7890330788804072,0.7953714137124036,0.7890330788804072,0.7703313080362261,0.7693528528103789,0.6698795180722892,0.9266666666666666,0.7776223776223776,0.920863309352518,0.6513994910941476,0.7630402384500745,0.6513994910941476,0.923531974998587,0.9189737065309586,0.11659587379910535,0.3632372186187156,0.09241571011395337,256,137,22,278,693,300,393,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,EEE,2013J,True,0.873015873015873,0.8880832085828343,0.8370699774266366,0.8880832085828343,0.8538423191962574,0.8774464153327565,0.708,0.921875,0.8009049773755657,0.9661399548532731,0.8542914171656687,0.9067796610169492,0.8542914171656687,0.937503906761311,0.9543621091151031,0.06786285280421467,0.23843054944688002,0.09267760381629367,428,73,15,177,693,192,501,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,EEE,2014B,True,0.8109339407744874,0.8287647162185907,0.8106683271066832,0.8287647162185907,0.80824347295242,0.813572668830746,0.6940639269406392,0.9047619047619048,0.7855297157622739,0.9272727272727272,0.7527675276752768,0.8309572301425662,0.7527675276752768,0.9245189183764765,0.9290985767000528,0.10498131707199672,0.3373080727383912,0.09276339503552485,204,67,16,152,439,168,271,1.0
cnn_only_oulad,cnn_only,L1_LATE_75PCT,FFF,2013B,True,0.8333333333333334,0.8266544983513895,0.8186690102012683,0.8266544983513895,0.8221438285309126,0.8343639456177668,0.7542735042735043,0.8022727272727272,0.7775330396475771,0.8830645161290323,0.8510362694300518,0.866754617414248,0.8510362694300518,0.8950113661283414,0.9101330664154499,0.10149079876683387,0.33054169727418187,0.021810253481488243,657,115,87,353,1212,440,772,1.0
