candidate_id,forecast_id,scope,code_module,records,prevalence,threshold,macro_f1,accuracy,balanced_accuracy,at_risk_precision,at_risk_recall,at_risk_f1,specificity,npv,pr_auc,roc_auc,brier,nll,ece,class_collapse,confusion_matrix
C-H0,F1_EARLY,development_oof,AAA,338,0.17751479289940827,record_specific,0.6897111785890827,0.8461538461538461,0.6646882494004797,0.6052631578947368,0.38333333333333336,0.46938775510204084,0.9460431654676259,0.8766666666666667,0.5303943081770496,0.8013189448441247,0.11970471811729211,0.3902190142781141,0.08852389515299863,False,"[[263, 15], [37, 23]]"
C-H0,F1_EARLY,development_oof,BBB,4478,0.419606967396159,record_specific,0.7533066610808545,0.7650736936132202,0.7493296332707486,0.7550894509561998,0.6514103246407663,0.6994285714285714,0.8472489419007311,0.7707385369268464,0.8010810656440053,0.8222166956996806,0.16560037870218502,0.5021898607552456,0.03815167581378299,False,"[[2202, 397], [655, 1224]]"
C-H0,F1_EARLY,development_oof,CCC,1264,0.49841772151898733,record_specific,0.7894383502964687,0.7895569620253164,0.7894897601522207,0.8013245033112583,0.7682539682539683,0.7844408427876823,0.8107255520504731,0.7787878787878788,0.8833891038005339,0.8641254819488258,0.14900159271130425,0.45806170921169725,0.046230757680297746,False,"[[514, 120], [146, 484]]"
C-H0,F1_EARLY,development_oof,DDD,3260,0.5180981595092025,record_specific,0.747713956419892,0.748159509202454,0.7476178846989487,0.7540983606557377,0.7625814091178212,0.7583161613188107,0.7326543602800764,0.7416237113402062,0.8550159407186811,0.8325187239557718,0.16774252857677252,0.5044966337367166,0.04050969814588891,False,"[[1151, 420], [401, 1288]]"
C-H0,F1_EARLY,development_oof,EEE,1252,0.38338658146964855,record_specific,0.7579421157462529,0.7779552715654952,0.7517864853195164,0.7451456310679612,0.6395833333333333,0.6883408071748879,0.8639896373056994,0.794047619047619,0.8077984850191033,0.8438255613126079,0.1513214019424775,0.46594171283330665,0.040321407826188656,False,"[[667, 105], [173, 307]]"
C-H0,F1_EARLY,development_oof,FFF,4312,0.449443413729128,record_specific,0.7344481960493489,0.7409554730983302,0.7326174162300045,0.7416127133608005,0.6501547987616099,0.6928787462194116,0.8150800336983993,0.7405281285878301,0.8035003139010335,0.8184420489252766,0.171361645668346,0.5147406610949307,0.020164678799832646,False,"[[1935, 439], [678, 1260]]"
C-H0,F1_EARLY,development_oof,GGG,1662,0.381468110709988,record_specific,0.6234223450299314,0.6576413959085439,0.6210844002013036,0.5616698292220114,0.4668769716088328,0.5099052540913006,0.7752918287937743,0.7022026431718061,0.5325298144848042,0.6702518749462986,0.22242919970579847,0.636257225630608,0.07575323656878138,False,"[[797, 231], [338, 296]]"
C-H0,F1_EARLY,future_presentation,AAA,343,0.26239067055393583,record_specific,0.6586083340706007,0.7376093294460642,0.657487922705314,0.5,0.4888888888888889,0.4943820224719101,0.8260869565217391,0.8196078431372549,0.5051396523289299,0.7355292050944224,0.17696147294979822,0.5299237916318519,0.08897677136891033,False,"[[209, 44], [46, 44]]"
C-H0,F1_EARLY,future_presentation,BBB,1769,0.34878462408140193,record_specific,0.2592558128714829,0.34878462408140193,0.4996236550063029,0.3486134691567629,0.9983792544570502,0.5167785234899329,0.0008680555555555555,0.5,0.5787871876097127,0.7131153768233387,0.4124087471356124,1.1325326652603158,0.45609690136981385,False,"[[1, 1151], [1, 616]]"
C-H0,F1_EARLY,future_presentation,CCC,1887,0.4626391096979332,record_specific,0.7501093313327154,0.7546369899311076,0.7487596331767624,0.7697368421052632,0.6701030927835051,0.7164727495407226,0.8274161735700197,0.7444543034605147,0.8155395132040815,0.8250817309104383,0.16781575731736437,0.5081015336194417,0.01962830742547525,False,"[[839, 175], [288, 585]]"
C-H0,F1_EARLY,future_presentation,DDD,1436,0.44846796657381616,record_specific,0.7133541819149645,0.7325905292479109,0.7134701047744526,0.8095238095238095,0.5279503105590062,0.6390977443609023,0.898989898989899,0.7007874015748031,0.7970708240481361,0.8164486479703871,0.17713788071088404,0.5293094821224019,0.04819171728050696,False,"[[712, 80], [304, 340]]"
C-H0,F1_EARLY,future_presentation,EEE,998,0.31462925851703405,record_specific,0.758406690140845,0.8016032064128257,0.7475928409133237,0.7213740458015268,0.6019108280254777,0.65625,0.8932748538011696,0.8301630434782609,0.7672104796729735,0.8382035236711737,0.14113591106387796,0.44099852688500546,0.04793217483790882,False,"[[611, 73], [125, 189]]"
C-H0,F1_EARLY,future_presentation,FFF,1799,0.3790994997220678,record_specific,0.7719957024731277,0.7937743190661478,0.7636946471093236,0.7771836007130125,0.6392961876832844,0.7015285599356396,0.8880931065353626,0.8012924071082391,0.803720930264704,0.8467932275654573,0.1491475968950918,0.46276819561354476,0.039900271800102506,False,"[[992, 125], [246, 436]]"
C-H0,F1_EARLY,future_presentation,GGG,702,0.36752136752136755,record_specific,0.6629323939623568,0.6994301994301995,0.6584695160276556,0.6103286384976526,0.5038759689922481,0.5520169851380042,0.8130630630630631,0.7382413087934561,0.6244234581815351,0.7269711572037153,0.20306161142623236,0.5947573396283281,0.08157552567389598,False,"[[361, 83], [128, 130]]"
