phase,architecture_id,outer_fold,seed,inner_fold,stage,gate_mean,gate_std,gate_fraction_near_zero,gate_fraction_near_one,aggregate_gate_mean,aggregate_gate_std,aggregate_gate_fraction_near_zero,aggregate_gate_fraction_near_one,static_gate_mean,static_gate_std,static_gate_fraction_near_zero,static_gate_fraction_near_one,temporal_norm_mean,temporal_norm_std,aggregate_norm_mean,aggregate_norm_std,static_norm_mean,static_norm_std,gamma_mean,gamma_std,gamma_max_abs,beta_mean,beta_std,beta_max_abs
screening,A3_FILM,1,42,0,E1_EARLY_20PCT,,,,,,,,,,,,,8.696063041687012,0.5428720116615295,4.919408798217773,0.5488021373748779,3.6157383918762207,0.6327742338180542,0.06494118273258209,0.2501881718635559,1.4495513439178467,-0.018877027556300163,0.2957661747932434,1.5775794982910156
screening,A3_FILM,1,42,0,E2_EARLY_35PCT,,,,,,,,,,,,,8.623838424682617,0.45657217502593994,5.235310077667236,0.7010459899902344,3.6179404258728027,0.6374664902687073,0.08217334747314453,0.28057315945625305,1.577422022819519,-0.020798413082957268,0.3420935571193695,1.702368974685669
screening,A3_FILM,1,42,0,M1_MIDDLE_FROZEN,,,,,,,,,,,,,8.527176856994629,0.43779051303863525,5.973196029663086,1.1267569065093994,3.6194419860839844,0.6421058773994446,0.11095323413610458,0.3408156633377075,1.8955799341201782,-0.02405702695250511,0.4329369068145752,1.9958086013793945
screening,A3_FILM,1,42,0,L1_LATE_75PCT,,,,,,,,,,,,,8.406705856323242,0.4302905201911926,6.653480529785156,1.4824607372283936,3.61855149269104,0.6451802253723145,0.14354103803634644,0.3960935175418854,2.162562847137451,-0.026636334136128426,0.5168620347976685,2.3402860164642334
screening,A3_FILM,1,42,1,E1_EARLY_20PCT,,,,,,,,,,,,,9.317581176757812,0.3008425533771515,4.854991912841797,0.5254738330841064,3.6713356971740723,0.7510402202606201,0.06652359664440155,0.2827354669570923,1.5521718263626099,-0.03513728454709053,0.32164376974105835,1.8799033164978027
screening,A3_FILM,1,42,1,E2_EARLY_35PCT,,,,,,,,,,,,,9.329904556274414,0.33915430307388306,5.204509735107422,0.7160668969154358,3.678541660308838,0.7587689757347107,0.07533513754606247,0.310922235250473,1.7362639904022217,-0.037662383168935776,0.36410394310951233,2.0748562812805176
screening,A3_FILM,1,42,1,M1_MIDDLE_FROZEN,,,,,,,,,,,,,9.337321281433105,0.38159310817718506,5.876199722290039,1.0130692720413208,3.6801488399505615,0.7651140689849854,0.09459242224693298,0.3745265305042267,1.906388759613037,-0.04248441755771637,0.455839604139328,2.258044719696045
screening,A3_FILM,1,42,1,L1_LATE_75PCT,,,,,,,,,,,,,9.28664493560791,0.42418020963668823,6.304118633270264,1.242912769317627,3.6867730617523193,0.7735520005226135,0.11055562645196915,0.42686983942985535,2.0738606452941895,-0.04477613791823387,0.5258723497390747,2.4821290969848633
screening,A3_FILM,2,42,0,E1_EARLY_20PCT,,,,,,,,,,,,,5.9109787940979,0.20959408581256866,4.602154731750488,0.9969381093978882,3.3795199394226074,0.9379451274871826,-0.13380692899227142,0.23763155937194824,2.165346622467041,-0.0028779846616089344,0.229852095246315,1.8111722469329834
screening,A3_FILM,2,42,0,E2_EARLY_35PCT,,,,,,,,,,,,,6.006873607635498,0.2067166119813919,5.021039962768555,1.0027859210968018,3.386087417602539,0.9466238021850586,-0.14688926935195923,0.2793641984462738,2.698786497116089,0.013492906466126442,0.2697775661945343,2.345418691635132
screening,A3_FILM,2,42,0,M1_MIDDLE_FROZEN,,,,,,,,,,,,,6.085078716278076,0.19519637525081635,6.135313987731934,1.530789852142334,3.3951754570007324,0.9496954679489136,-0.17290030419826508,0.4389730393886566,3.425624370574951,0.04640570655465126,0.42005082964897156,3.085541009902954
screening,A3_FILM,2,42,0,L1_LATE_75PCT,,,,,,,,,,,,,6.142958164215088,0.19223472476005554,6.780493259429932,1.944105863571167,3.396052360534668,0.9530642032623291,-0.17910584807395935,0.5740672945976257,3.675905227661133,0.07073356956243515,0.5397573709487915,3.27925181388855
screening,A3_FILM,2,42,1,E1_EARLY_20PCT,,,,,,,,,,,,,5.883309364318848,0.5331258177757263,5.183004379272461,0.9390358328819275,3.591909170150757,0.8766420483589172,-0.1160765290260315,0.2746444344520569,2.525393486022949,-0.0027600934263318777,0.2733314335346222,2.0181162357330322
screening,A3_FILM,2,42,1,E2_EARLY_35PCT,,,,,,,,,,,,,6.147317886352539,0.5694328546524048,5.325566291809082,1.1545686721801758,3.597179651260376,0.8799543976783752,-0.11785624176263809,0.324203222990036,2.4544246196746826,0.009217881597578526,0.32817718386650085,1.9440627098083496
screening,A3_FILM,2,42,1,M1_MIDDLE_FROZEN,,,,,,,,,,,,,6.322381019592285,0.5416551828384399,6.19445276260376,1.7076752185821533,3.5995125770568848,0.8868969082832336,-0.12625400722026825,0.4277183413505554,3.4719161987304688,0.034350622445344925,0.4355211853981018,2.7173256874084473
screening,A3_FILM,2,42,1,L1_LATE_75PCT,,,,,,,,,,,,,6.503299236297607,0.49686455726623535,6.757490634918213,2.1876230239868164,3.602832078933716,0.8951112031936646,-0.1268884539604187,0.5206995010375977,3.9366188049316406,0.059860266745090485,0.5258758068084717,3.123730182647705
confirmation,A0_SCALAR_GATE,0,1201,0,E1_EARLY_20PCT,0.6225098371505737,0.11383990198373795,0.0,0.0,0.6383941173553467,0.128370463848114,0.0,0.0,0.606625497341156,0.09452750533819199,0.0,0.0,4.292529582977295,0.29193389415740967,4.3444061279296875,0.7798995971679688,3.3477213382720947,0.7331948280334473,,,,,,
confirmation,A0_SCALAR_GATE,0,1201,0,E2_EARLY_35PCT,0.6275615692138672,0.13459151983261108,0.0,0.0,0.6895694136619568,0.12320157885551453,0.0,0.0,0.5655537843704224,0.11559060961008072,0.0,0.0,4.338110446929932,0.3311719298362732,4.326989650726318,0.7003859281539917,3.3542802333831787,0.7397355437278748,,,,,,
confirmation,A0_SCALAR_GATE,0,1201,0,M1_MIDDLE_FROZEN,0.6108585596084595,0.1648932546377182,0.0,0.0,0.7238511443138123,0.11084562540054321,0.0,0.0,0.49786582589149475,0.12867845594882965,0.0,0.0,4.436461448669434,0.3493403196334839,4.729912281036377,0.85071861743927,3.358854293823242,0.7460054755210876,,,,,,
confirmation,A0_SCALAR_GATE,0,1201,0,L1_LATE_75PCT,0.5944716930389404,0.2039024382829666,0.0,0.0,0.7688291668891907,0.09316118061542511,0.0,0.0,0.4201143682003021,0.11692912876605988,0.0,0.0,4.4895477294921875,0.35577741265296936,4.8026628494262695,1.0435072183609009,3.3635880947113037,0.7517861127853394,,,,,,
confirmation,A0_SCALAR_GATE,0,1201,1,E1_EARLY_20PCT,0.6912017464637756,0.12109740823507309,0.0,0.0,0.7026625871658325,0.11169280856847763,0.0,0.0,0.6797407865524292,0.12880674004554749,0.0,0.0,4.640451908111572,0.39065152406692505,4.746058464050293,0.6977556347846985,3.414017915725708,0.693747878074646,,,,,,
confirmation,A0_SCALAR_GATE,0,1201,1,E2_EARLY_35PCT,0.701132595539093,0.12389954179525375,0.0,0.0,0.7429050207138062,0.10802885890007019,0.0,0.0,0.6593601703643799,0.12466792017221451,0.0,0.0,4.690090656280518,0.39607587456703186,4.611814498901367,0.6500775814056396,3.417438268661499,0.6970498561859131,,,,,,
confirmation,A0_SCALAR_GATE,0,1201,1,M1_MIDDLE_FROZEN,0.6916698217391968,0.1436314433813095,0.0,0.0,0.780844509601593,0.09074559807777405,0.0,0.0,0.6024951338768005,0.13084714114665985,0.0,0.0,4.757966041564941,0.37251850962638855,4.876410484313965,0.6998141407966614,3.417731761932373,0.6988592147827148,,,,,,
confirmation,A0_SCALAR_GATE,0,1201,1,L1_LATE_75PCT,0.6732310652732849,0.18445250391960144,0.0,0.00020479213598197828,0.8232137560844421,0.06852775067090988,0.0,0.00040958427196395656,0.5232484340667725,0.13549837470054626,0.0,0.0,4.834295272827148,0.3550148606300354,4.994332790374756,0.9560564160346985,3.422464609146118,0.7013401985168457,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,0,E1_EARLY_20PCT,0.578657329082489,0.1569138467311859,0.0,0.0,0.6310181617736816,0.1580846905708313,0.0,0.0,0.5262964963912964,0.13700304925441742,0.0,0.0,5.159636974334717,0.20540502667427063,4.706676483154297,0.7562434077262878,3.5411901473999023,0.6060255765914917,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,0,E2_EARLY_35PCT,0.6002762317657471,0.17307202517986298,0.0,0.0,0.6911793947219849,0.14578934013843536,0.0,0.0,0.5093729496002197,0.1487499624490738,0.0,0.0,5.151211261749268,0.23014122247695923,4.564682483673096,0.7900223731994629,3.5451221466064453,0.6113499999046326,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,0,M1_MIDDLE_FROZEN,0.6054483652114868,0.20839276909828186,0.0,0.0,0.7707836627960205,0.1161259263753891,0.0,0.0,0.4401130676269531,0.13674184679985046,0.0,0.0,5.202818393707275,0.21776436269283295,5.020414352416992,0.9237666130065918,3.548173666000366,0.6154900193214417,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,0,L1_LATE_75PCT,0.6063091158866882,0.23985053598880768,0.0,0.0047044385354878294,0.8172571659088135,0.09696028381586075,0.0,0.009408877070975659,0.3953610956668854,0.1290624886751175,0.0,0.0,5.220976829528809,0.21834789216518402,5.3481221199035645,1.2790206670761108,3.5514700412750244,0.6198803186416626,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,1,E1_EARLY_20PCT,0.6998007297515869,0.1263238936662674,0.0,0.0,0.6601080894470215,0.12141179293394089,0.0,0.0,0.7394935488700867,0.11842125654220581,0.0,0.0,4.7314887046813965,0.18550381064414978,5.050426006317139,0.6968369483947754,3.27732515335083,0.6096867918968201,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,1,E2_EARLY_35PCT,0.704990565776825,0.11470772325992584,0.0,0.0,0.7027071118354797,0.11269424855709076,0.0,0.0,0.7072740197181702,0.11664175987243652,0.0,0.0,4.731668472290039,0.18648746609687805,4.849513530731201,0.6939060091972351,3.2818665504455566,0.6150647401809692,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,1,M1_MIDDLE_FROZEN,0.6904918551445007,0.13567253947257996,0.0,0.0,0.7630894184112549,0.09519843012094498,0.0,0.0,0.6178942918777466,0.13118891417980194,0.0,0.0,4.756813049316406,0.1939759999513626,5.0688700675964355,0.7088595032691956,3.284440755844116,0.6186231970787048,,,,,,
confirmation,A0_SCALAR_GATE,0,2026,1,L1_LATE_75PCT,0.647536039352417,0.18978145718574524,0.0,0.0,0.808260977268219,0.07410707324743271,0.0,0.0,0.48681116104125977,0.12197200208902359,0.0,0.0,4.778599739074707,0.20291905105113983,5.239346981048584,0.8527345061302185,3.2887654304504395,0.6240611672401428,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,0,E1_EARLY_20PCT,0.8549647331237793,0.13050340116024017,0.0,0.338309808179515,0.952083945274353,0.03162267431616783,0.0,0.67661961635903,0.7578454613685608,0.11915533244609833,0.0,0.0,8.152145385742188,0.6912049055099487,5.308784484863281,0.6355906128883362,3.7899997234344482,0.9967004656791687,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,0,E2_EARLY_35PCT,0.8330417275428772,0.15668323636054993,0.0,0.3801395699735949,0.9618593454360962,0.020823782309889793,0.0,0.7602791399471898,0.7042240500450134,0.12440923601388931,0.0,0.0,8.187688827514648,0.5215272903442383,5.407162666320801,0.6704567074775696,3.799163818359375,1.0089263916015625,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,0,M1_MIDDLE_FROZEN,0.7859675288200378,0.2028462141752243,0.0,0.4521951219512195,0.9699931144714355,0.012929102405905724,0.0,0.904390243902439,0.6019417643547058,0.11997953057289124,0.0,0.0,8.244792938232422,0.4277414381504059,5.728778839111328,0.8517661094665527,3.8053224086761475,1.0179988145828247,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,0,L1_LATE_75PCT,0.7385962009429932,0.2463233470916748,0.0,0.4682751540041068,0.9718916416168213,0.011117541231215,0.0,0.9365503080082136,0.5053007006645203,0.11123476177453995,0.0,0.0,8.201469421386719,0.3145493268966675,5.934342861175537,1.027838945388794,3.8116815090179443,1.0264599323272705,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,1,E1_EARLY_20PCT,0.8207923173904419,0.15187135338783264,0.0,0.20964531306550852,0.9381712079048157,0.03109893389046192,0.0,0.41929062613101703,0.7034135460853577,0.13269169628620148,0.0,0.0,7.733373165130615,0.41786518692970276,5.181410312652588,0.6432846784591675,3.714298725128174,0.7727269530296326,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,1,E2_EARLY_35PCT,0.7930931448936462,0.18851657211780548,0.0,0.28425683264694873,0.9473620653152466,0.026191923767328262,0.0,0.5685136652938975,0.6388242244720459,0.1509741246700287,0.0,0.0,7.7279582023620605,0.39020809531211853,4.963957786560059,0.6865806579589844,3.721217155456543,0.779839277267456,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,1,M1_MIDDLE_FROZEN,0.7495386600494385,0.23043829202651978,0.0,0.3411741835147745,0.9543206691741943,0.018932485952973366,0.0,0.682348367029549,0.5447568297386169,0.14823605120182037,0.0,0.0,7.784557819366455,0.3778573274612427,4.980374813079834,0.8616330623626709,3.7251830101013184,0.785873293876648,,,,,,
confirmation,A0_SCALAR_GATE,1,1201,1,L1_LATE_75PCT,0.694584846496582,0.2746080458164215,0.0,0.35337423312883437,0.9560638666152954,0.015727536752820015,0.0,0.7067484662576687,0.4331057071685791,0.11759751290082932,0.0,0.0,7.769001007080078,0.38765427470207214,4.910472869873047,1.0903267860412598,3.7315144538879395,0.7938718199729919,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,0,E1_EARLY_20PCT,0.7417644262313843,0.1477603018283844,0.0,0.005247918928700687,0.8008349537849426,0.10911301523447037,0.0,0.009771986970684038,0.6826940178871155,0.157422736287117,0.0,0.0007238508867173362,8.60986328125,0.6118496656417847,5.762671947479248,0.8463026881217957,4.192605972290039,0.9081679582595825,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,0,E2_EARLY_35PCT,0.7523036599159241,0.15228280425071716,0.0,0.01159939645416824,0.8359823226928711,0.08212393522262573,0.0,0.02319879290833648,0.6686249375343323,0.16009847819805145,0.0,0.0,8.571160316467285,0.7046692371368408,5.534127235412598,0.863654375076294,4.202292442321777,0.9152039885520935,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,0,M1_MIDDLE_FROZEN,0.7323539853096008,0.18036052584648132,0.0,0.016878048780487806,0.8587488532066345,0.06865298002958298,0.0,0.03375609756097561,0.6059590578079224,0.1685088872909546,0.0,0.0,8.448149681091309,0.780739426612854,5.560154914855957,0.8815435171127319,4.204782009124756,0.9223624467849731,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,0,L1_LATE_75PCT,0.701056718826294,0.2313942015171051,0.0,0.07351129363449692,0.8830138444900513,0.06388383358716965,0.0,0.14702258726899384,0.5190995335578918,0.19180352985858917,0.0,0.0,8.248720169067383,0.8338652849197388,5.499593257904053,0.9903042912483215,4.209847927093506,0.9286225438117981,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,1,E1_EARLY_20PCT,0.9073161482810974,0.078781858086586,0.0,0.4828990228013029,0.9727949500083923,0.009427037090063095,0.0,0.9657980456026058,0.8418371677398682,0.06123163551092148,0.0,0.0,8.043079376220703,0.23693326115608215,5.076452732086182,0.6594662666320801,3.4227519035339355,0.5412753820419312,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,1,E2_EARLY_35PCT,0.8950002193450928,0.09952835738658905,0.0,0.4829651815799326,0.9737445116043091,0.010153241455554962,0.0,0.9659303631598652,0.8162559866905212,0.08548334240913391,0.0,0.0,8.023931503295898,0.2626630365848541,4.984325408935547,0.6927626132965088,3.427589178085327,0.5436692237854004,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,1,M1_MIDDLE_FROZEN,0.8676313757896423,0.12844330072402954,0.0,0.47220062208398134,0.9722409844398499,0.011245187371969223,0.0,0.9444012441679627,0.7630219459533691,0.10479788482189178,0.0,0.0,7.999482154846191,0.28282827138900757,5.158350467681885,0.6920527219772339,3.4310410022735596,0.5443264245986938,,,,,,
confirmation,A0_SCALAR_GATE,1,2026,1,L1_LATE_75PCT,0.8170351386070251,0.17060184478759766,0.0,0.4541922290388548,0.9684838056564331,0.01250097993761301,0.0,0.9083844580777096,0.6655863523483276,0.1103641465306282,0.0,0.0,7.974606990814209,0.30801311135292053,5.048138618469238,0.9007470607757568,3.4333856105804443,0.5491881370544434,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,0,E1_EARLY_20PCT,0.719410240650177,0.13469217717647552,0.0,0.0005442670537010159,0.731931746006012,0.1156071349978447,0.0,0.000362844702467344,0.7068889141082764,0.15035086870193481,0.0,0.000725689404934688,4.395975589752197,0.4693431556224823,5.470698356628418,0.6730828285217285,3.505997896194458,0.7535346150398254,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,0,E2_EARLY_35PCT,0.731902003288269,0.16090986132621765,0.0,0.0004725004725004725,0.786175549030304,0.11549285054206848,0.0,0.0,0.6776284575462341,0.1804276406764984,0.0,0.000945000945000945,4.389906883239746,0.4775371551513672,5.294485092163086,0.6839783787727356,3.510110855102539,0.7595290541648865,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,0,M1_MIDDLE_FROZEN,0.7323917150497437,0.16578389704227448,0.0,0.015365042082599334,0.8355089426040649,0.08695178478956223,0.0,0.03073008416519867,0.6292744278907776,0.16168376803398132,0.0,0.0,4.488304138183594,0.5006445646286011,5.658914566040039,0.9365886449813843,3.51767897605896,0.7626796960830688,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,0,L1_LATE_75PCT,0.7046491503715515,0.2016754001379013,0.0,0.05724251128436603,0.871064305305481,0.06703874468803406,0.0,0.11448502256873205,0.5382341146469116,0.14650531113147736,0.0,0.0,4.560829162597656,0.5006697773933411,5.933151721954346,1.1642462015151978,3.517662763595581,0.7647684216499329,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,1,E1_EARLY_20PCT,0.7299241423606873,0.16780824959278107,0.0,0.013689936536718041,0.7340827584266663,0.16802829504013062,0.0,0.026835902085222123,0.7257654666900635,0.16748468577861786,0.0,0.0005439709882139619,4.246585845947266,0.6160235404968262,5.332764625549316,0.8154436349868774,3.880317449569702,0.7291691899299622,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,1,E2_EARLY_35PCT,0.7495030164718628,0.16426841914653778,0.0,0.04529190207156309,0.8155769109725952,0.14116942882537842,0.0,0.09058380414312618,0.6834291219711304,0.15908457338809967,0.0,0.0,4.276312828063965,0.7274576425552368,5.110118865966797,0.732887327671051,3.8871030807495117,0.7333833575248718,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,1,M1_MIDDLE_FROZEN,0.7412470579147339,0.1916254460811615,0.0,0.0775390625,0.8956359624862671,0.06673508137464523,0.0,0.155078125,0.5868580341339111,0.1459970772266388,0.0,0.0,4.343907833099365,0.7978481650352478,5.409173488616943,0.8707830905914307,3.8922812938690186,0.7375282049179077,,,,,,
confirmation,A0_SCALAR_GATE,2,1201,1,L1_LATE_75PCT,0.7046549916267395,0.24858970940113068,0.0,0.15409128289473684,0.9304832816123962,0.03451535478234291,0.0,0.3081825657894737,0.47882673144340515,0.14284798502922058,0.0,0.0,4.444386959075928,0.8577218055725098,5.633253574371338,1.1380122900009155,3.900315046310425,0.7404798269271851,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,0,E1_EARLY_20PCT,0.7168059945106506,0.17133080959320068,0.0,0.00136066763425254,0.6159595251083374,0.1667948216199875,0.0,0.0,0.8176524639129639,0.1027032658457756,0.0,0.00272133526850508,4.895333290100098,0.12620891630649567,5.865342140197754,0.5982046723365784,3.530869483947754,0.6186330914497375,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,0,E2_EARLY_35PCT,0.7495788931846619,0.1517704576253891,0.0,0.0025515025515025513,0.7024220824241638,0.1652284860610962,0.0,0.000189000189000189,0.7967358231544495,0.11966849118471146,0.0,0.004914004914004914,4.921461582183838,0.1631627380847931,5.607534408569336,0.6300943493843079,3.534420967102051,0.6228266358375549,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,0,M1_MIDDLE_FROZEN,0.7636950016021729,0.1414271593093872,0.0,0.018888236445488354,0.8067963123321533,0.12205792963504791,0.0,0.035623409669211195,0.7205935716629028,0.1462521255016327,0.0,0.002153063221765512,4.9614996910095215,0.1875990629196167,5.705332279205322,0.7751232385635376,3.5406038761138916,0.6247422695159912,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,0,L1_LATE_75PCT,0.7441669702529907,0.1719081997871399,0.0,0.07468198604842019,0.8739201426506042,0.08026989549398422,0.0,0.14936397209684038,0.614413857460022,0.13780364394187927,0.0,0.0,4.9769721031188965,0.2243393510580063,5.999903202056885,0.9642587304115295,3.540548324584961,0.6263394355773926,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,1,E1_EARLY_20PCT,0.7777445316314697,0.16156138479709625,0.0,0.0500453309156845,0.8489511013031006,0.12017294764518738,0.0,0.09773345421577516,0.7065380215644836,0.16619832813739777,0.0,0.002357207615593835,4.9900031089782715,0.4970237910747528,5.529618263244629,0.6982696056365967,3.615017890930176,0.5976570248603821,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,1,E2_EARLY_35PCT,0.7959868907928467,0.15323731303215027,0.0,0.08182674199623352,0.88657146692276,0.09159892797470093,0.0,0.16290018832391714,0.7054024338722229,0.14886869490146637,0.0,0.0007532956685499058,5.040114402770996,0.5481749773025513,5.474713325500488,0.8089030981063843,3.618248701095581,0.6006569862365723,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,1,M1_MIDDLE_FROZEN,0.7927132844924927,0.1622440367937088,0.0,0.19775390625,0.9236442446708679,0.05977414920926094,0.0,0.3953125,0.6617822647094727,0.1216036006808281,0.0,0.0001953125,5.056394100189209,0.593001663684845,5.975533485412598,0.9108923077583313,3.6205878257751465,0.6051123142242432,,,,,,
confirmation,A0_SCALAR_GATE,2,2026,1,L1_LATE_75PCT,0.7548657059669495,0.20619356632232666,0.0,0.3006784539473684,0.9433497190475464,0.042558494955301285,0.0,0.6013569078947368,0.5663817524909973,0.11030835658311844,0.0,0.0,5.114398956298828,0.6317723989486694,6.1617817878723145,1.1509394645690918,3.624840259552002,0.6108826994895935,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,0,E1_EARLY_20PCT,0.504849374294281,0.14261753857135773,0.0013657721920289855,0.000987884963768116,0.5065386891365051,0.14612261950969696,0.0012709465579710145,0.00020380434782608695,0.5031598806381226,0.13900358974933624,0.0014605978260869565,0.001771965579710145,4.194070816040039,0.1896168440580368,4.703886985778809,0.7079528570175171,3.432509183883667,0.7102504968643188,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,0,E2_EARLY_35PCT,0.5024495124816895,0.14912760257720947,0.001080373941674506,0.000557090780809031,0.5108986496925354,0.15137046575546265,0.0011171213546566322,0.0006173565380997178,0.4940005838871002,0.14636357128620148,0.00104362652869238,0.0004968250235183443,4.239518165588379,0.22887197136878967,4.728087902069092,0.8228086233139038,3.439271926879883,0.7169138789176941,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,0,M1_MIDDLE_FROZEN,0.49946385622024536,0.16156545281410217,0.0036146706295069188,0.002127082927304619,0.5163172483444214,0.16169525682926178,0.0026462921457805497,0.0038004287663223543,0.48261043429374695,0.15966643393039703,0.004583049113233288,0.00045373708828688367,4.303930759429932,0.25717735290527344,5.366270542144775,1.109747290611267,3.4433400630950928,0.7228803634643555,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,0,L1_LATE_75PCT,0.49923083186149597,0.1797659993171692,0.006537315913274698,0.004314532624258539,0.5228074193000793,0.17745116353034973,0.004659695234199223,0.008069773982409491,0.4756542444229126,0.17897211015224457,0.008414936592350174,0.0005592912661075885,4.356949806213379,0.2793467938899994,5.65315580368042,1.3358944654464722,3.448350667953491,0.7296267747879028,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,1,E1_EARLY_20PCT,0.5092160701751709,0.15005971491336823,0.0024271981745888306,0.0006890475329839147,0.4983699917793274,0.15230506658554077,0.0026347596240737393,0.0011888893909271644,0.5200619101524353,0.14698214828968048,0.002219636725103922,0.0001892056750406651,4.712883949279785,0.2855599820613861,5.146294593811035,0.7323732972145081,3.363433837890625,0.7400798201560974,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,1,E2_EARLY_35PCT,0.5087160468101501,0.15553466975688934,0.0037187031132783197,0.0022447018004501124,0.5060173869132996,0.15747205913066864,0.003578042948237059,0.003378774381095274,0.5114147663116455,0.15352538228034973,0.00385936327831958,0.0011106292198049513,4.772769927978516,0.2819823920726776,4.963238716125488,0.8619568347930908,3.369927406311035,0.7452858686447144,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,1,M1_MIDDLE_FROZEN,0.5090058445930481,0.1619632989168167,0.0066742246928028085,0.005816327774527014,0.5193517804145813,0.16224150359630585,0.005586234640140433,0.006978983811195631,0.49866005778312683,0.16102124750614166,0.007762214745465184,0.004653671737858397,4.81635046005249,0.2790257930755615,5.286575794219971,1.0244594812393188,3.372262477874756,0.7487979531288147,,,,,,
confirmation,A1_VECTOR_GATE,0,1201,1,L1_LATE_75PCT,0.5097604393959045,0.1707354635000229,0.008974055396272784,0.00817568605365554,0.5309768319129944,0.1689523458480835,0.0075965082940815075,0.00930204280155642,0.4885442852973938,0.16987064480781555,0.01035160249846406,0.0070493293057546594,4.861431121826172,0.274208664894104,5.352390289306641,1.2142560482025146,3.3783798217773438,0.7534664869308472,,,,,,
confirmation,A1_VECTOR_GATE,0,2026,0,E1_EARLY_20PCT,0.5014145374298096,0.18037398159503937,0.0005717844202898551,0.0016587409420289855,0.5142592191696167,0.18450093269348145,4.528985507246377e-05,0.00028872282608695654,0.4885697662830353,0.17521125078201294,0.0010982789855072464,0.0030287590579710145,4.9192914962768555,0.1736694574356079,4.877251625061035,0.786435067653656,3.6534831523895264,0.6180238127708435,,,,,,
confirmation,A1_VECTOR_GATE,0,2026,0,E2_EARLY_35PCT,0.498085081577301,0.18624792993068695,0.0003718838193791157,0.0012626411100658513,0.5150159001350403,0.19105413556098938,9.407337723424271e-05,0.0005056444026340545,0.48115432262420654,0.1797264665365219,0.0006496942615239887,0.002019637817497648,4.969573020935059,0.23502150177955627,4.73362922668457,0.9414674639701843,3.6572518348693848,0.624781608581543,,,,,,
confirmation,A1_VECTOR_GATE,0,2026,0,M1_MIDDLE_FROZEN,0.4910593330860138,0.19623170793056488,0.0010993227441044632,0.002294569771974274,0.5160665512084961,0.20260067284107208,0.000566410056519197,0.0026706538686415903,0.46605199575424194,0.18632231652736664,0.001632235431689729,0.0019184856753069576,5.034295082092285,0.28700393438339233,5.0549821853637695,1.1192922592163086,3.6607139110565186,0.6299130916595459,,,,,,
confirmation,A1_VECTOR_GATE,0,2026,0,L1_LATE_75PCT,0.48471158742904663,0.20193777978420258,0.003103267539374105,0.004189890570668848,0.5175014138221741,0.2066989243030548,0.0023234557169155247,0.005896527919820004,0.45192158222198486,0.19152793288230896,0.0038830793618326856,0.0024832532215176926,5.086700439453125,0.34762629866600037,5.321186542510986,1.3676795959472656,3.6640264987945557,0.6363232731819153,,,,,,
