dataset,trial,seed,epochs,val_accuracy,val_f1_macro,best_epoch,case_params
xapi,6,42,40,0.7083333333333334,0.714442079659471,17,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.45000000000000007, ""feature_set"": ""paper"", ""kernel_size"": 5, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.002233402669270084, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_6"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.9140171266136668e-06}"
xapi,7,42,40,0.3611111111111111,0.2558833860203723,1,"{""batch_size"": 16, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.1, ""feature_set"": ""top5"", ""kernel_size"": 7, ""label_smoothing"": 0.0, ""loss"": ""class_weight"", ""lr"": 0.0026420950301415235, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_7"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 6.915151366011635e-06}"
xapi,8,42,40,0.4305555555555556,0.2006472491909385,1,"{""batch_size"": 32, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.35, ""feature_set"": ""full"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0001740499510053891, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_8"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0005200581729114124}"
xapi,9,42,40,0.6666666666666666,0.6765873015873015,28,"{""batch_size"": 32, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.45000000000000007, ""feature_set"": ""top5"", ""kernel_size"": 7, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0004302057353833571, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_9"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 4, ""oversampling"": ""adasyn"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.0777374007231593e-06}"
xapi,10,42,40,0.7222222222222222,0.731719140524172,20,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 64, ""dropout"": 0.5, ""feature_set"": ""behavior8"", ""kernel_size"": 5, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0012322945413760483, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_10"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": true, ""weight_decay"": 0.0001537467136904321}"
xapi,11,42,40,0.7083333333333334,0.7185821697099892,37,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 64, ""dropout"": 0.5, ""feature_set"": ""behavior8"", ""kernel_size"": 5, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0011263608439461875, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_11"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": true, ""weight_decay"": 0.00015512792673636497}"
xapi,12,42,40,0.7361111111111112,0.7438835183196085,28,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 64, ""dropout"": 0.5, ""feature_set"": ""behavior8"", ""kernel_size"": 5, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0009587852214094006, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_12"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": true, ""weight_decay"": 0.0009932945694079364}"
xapi,13,42,40,0.7222222222222222,0.7315486993345433,12,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 64, ""dropout"": 0.4, ""feature_set"": ""behavior8"", ""kernel_size"": 5, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0007686740795737819, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_13"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": true, ""weight_decay"": 0.0009953672635530065}"
xapi,14,42,40,0.6944444444444444,0.700290275761974,37,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 64, ""dropout"": 0.5, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00034250140426041463, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_14"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0009816026694304634}"
xapi,15,42,40,0.6805555555555556,0.6951739618406285,26,"{""batch_size"": 64, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 64, ""dropout"": 0.4, ""feature_set"": ""paper"", ""kernel_size"": 5, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0008156286787673136, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_15"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 4, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": true, ""use_residual"": true, ""weight_decay"": 0.0003279213558814584}"
xapi,16,42,40,0.5416666666666666,0.48012646793134595,36,"{""batch_size"": 16, ""bilstm_hidden"": 96, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 64, ""dropout"": 0.25, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0017507846635415605, ""model_variant"": ""improved"", ""name"": ""strict_optuna_trial_16"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": true, ""weight_decay"": 0.00010390678338441339}"
xapi,17,42,40,0.7916666666666666,0.7959972394755003,31,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.45000000000000007, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0008954678495681714, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_17"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 7.540073203725795e-05}"
xapi,18,42,40,0.4305555555555556,0.2006472491909385,1,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.4, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.00033702824317173927, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_18"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 4, ""oversampling"": ""none"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 6.279501347303987e-05}"
xapi,19,42,40,0.7361111111111112,0.743351886209029,18,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.45000000000000007, ""feature_set"": ""paper"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.001897013223465532, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_19"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 5, ""oversampling"": ""adasyn"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.5743644252586763e-05}"
xapi,20,42,40,0.7222222222222222,0.7307084123972168,34,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.35, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.0005985412989708974, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_20"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 8.283608204616543e-05}"
xapi,21,42,40,0.7222222222222222,0.7297936234106448,23,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.5, ""feature_set"": ""behavior8"", ""kernel_size"": 5, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0010108692317721873, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_21"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0004546282668698723}"
xapi,22,42,40,0.7361111111111112,0.7454304954304954,32,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.45000000000000007, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0008791464398694513, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_22"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0006303066682984731}"
xapi,23,42,40,0.4305555555555556,0.2006472491909385,1,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.45000000000000007, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0014548201515062044, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_23"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.00023516153767992693}"
xapi,24,42,40,0.75,0.7557988599808115,20,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.4, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0007724236603777804, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_24"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 0.0004586084096091044}"
xapi,25,42,40,0.7361111111111112,0.7457264957264957,37,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.4, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0004818984759757971, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_25"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.9323597342874557e-05}"
xapi,26,42,40,0.7361111111111112,0.7457264957264957,17,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.30000000000000004, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0004792725642899781, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_26"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.974839782070136e-05}"
xapi,27,42,40,0.6944444444444444,0.706794845159625,22,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.4, ""feature_set"": ""paper"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""ce"", ""lr"": 0.00028084954824986554, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_27"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""smote"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 8.458317063039183e-06}"
xapi,28,42,40,0.6666666666666666,0.6717556315834652,18,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.35, ""feature_set"": ""top5"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0007009134926519682, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_28"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 4, ""oversampling"": ""adasyn"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 4.918448599762197e-06}"
xapi,29,42,40,0.6944444444444444,0.7031490015360983,16,"{""batch_size"": 32, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 32, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.25, ""feature_set"": ""top5"", ""kernel_size"": 3, ""label_smoothing"": 0.0, ""loss"": ""class_weight"", ""lr"": 0.00041420063659429983, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_29"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 15, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 2.4612732118699535e-05}"
xapi,30,42,40,0.7222222222222222,0.7302787235270355,26,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 128, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.30000000000000004, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""ce"", ""lr"": 0.0014150374023395242, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_30"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""adasyn"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 6.18199232268127e-05}"
xapi,31,42,40,0.7361111111111112,0.7436390523155817,38,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.25, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0005142895735861633, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_31"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 2.1517863584255244e-05}"
xapi,32,42,40,0.7638888888888888,0.7716619743148851,30,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.30000000000000004, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0004904755227172151, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_32"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.1764199181862037e-05}"
xapi,33,42,40,0.7083333333333334,0.7172082988191327,40,"{""batch_size"": 64, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.4, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0006626439524468925, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_33"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 9.300522767473047e-06}"
xapi,34,42,40,0.7361111111111112,0.7417257683215129,36,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.35, ""feature_set"": ""full"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0002185684283620954, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_34"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 3.554087016547059e-05}"
xapi,35,42,40,0.7361111111111112,0.7450194250194251,23,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.2, ""feature_set"": ""behavior8"", ""kernel_size"": 7, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.000356507422877474, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_35"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 10, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 4.198987197751575e-06}"
xapi,36,42,40,0.2638888888888889,0.1391941391941392,1,"{""batch_size"": 32, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 96, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.30000000000000004, ""feature_set"": ""behavior8"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.00011706977538938958, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_36"", ""num_bilstm_layers"": 2, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 1.2426154201735361e-05}"
xapi,37,42,40,0.7777777777777778,0.782875312287077,27,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.4, ""feature_set"": ""full"", ""kernel_size"": 3, ""label_smoothing"": 0.1, ""loss"": ""class_weight"", ""lr"": 0.0006245280528704962, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_37"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 3, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 5.050302837638287e-05}"
xapi,38,42,40,0.75,0.7578986549574784,30,"{""batch_size"": 64, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 192, ""dropout"": 0.45000000000000007, ""feature_set"": ""full"", ""kernel_size"": 3, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.0006248261195003386, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_38"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 20, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 5.3878818132137044e-05}"
xapi,39,42,40,0.75,0.759959539371304,18,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.45000000000000007, ""feature_set"": ""full"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.0006283719567848514, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_39"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 5.1443179283606754e-05}"
xapi,40,42,40,0.7361111111111112,0.7449883449883451,18,"{""batch_size"": 16, ""bilstm_hidden"": 128, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.15000000000000002, ""feature_set"": ""full"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.000582083840587524, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_40"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 3.6286330601945916e-05}"
xapi,41,42,40,0.7361111111111112,0.7429193899782135,22,"{""batch_size"": 16, ""bilstm_hidden"": 64, ""binning_key"": ""H1_portuguese_scale"", ""conv_filters"": 64, ""datasets"": [""xapi""], ""dense_hidden"": 128, ""dropout"": 0.45000000000000007, ""feature_set"": ""full"", ""kernel_size"": 7, ""label_smoothing"": 0.05, ""loss"": ""class_weight"", ""lr"": 0.0006433298148006134, ""model_variant"": ""exact"", ""name"": ""strict_optuna_trial_41"", ""num_bilstm_layers"": 1, ""num_conv_layers"": 5, ""oversampling"": ""none"", ""patience"": 5, ""selection_metric"": ""f1_macro"", ""split_policy"": ""clean_train_only"", ""use_attention"": false, ""use_batchnorm"": false, ""use_residual"": false, ""weight_decay"": 5.887923806501471e-05}"
