outer_fold,number,state,value,params,fold_f1_macro
4,13,TrialState.COMPLETE,0.8413265955073483,"{'loss': 'focal', 'learning_rate': 0.008902698706994921, 'weight_decay': 0.0005286822713366191, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.6687051104897672, 'resampling_k_neighbors': 4, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.20641407418554986, 'sequence_dropout': 0.5185647582127159, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 2.345249569312346}","[0.8197802197802199, 0.9365576951783848, 0.7676418715634402]"
4,14,TrialState.COMPLETE,0.7994978006403874,"{'loss': 'focal', 'learning_rate': 0.009268894941573782, 'weight_decay': 8.389215474192709e-06, 'batch_size': 16, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.8461506198523199, 'resampling_k_neighbors': 6, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.24476098493956638, 'sequence_dropout': 0.42444748175378627, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 3, 'focal_gamma': 1.0191709568529037}","[0.9000594177064766, 0.7460226366969552, 0.7524113475177305]"
4,15,TrialState.PRUNED,0.5578073904037721,"{'loss': 'focal', 'learning_rate': 0.000724509584516868, 'weight_decay': 5.778870178830875e-06, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.7594265969379895, 'resampling_k_neighbors': 3, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.11729998768985637, 'sequence_dropout': 0.3457905968245103, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 2.708898004867437}",
4,16,TrialState.COMPLETE,0.835411115966529,"{'loss': 'focal', 'learning_rate': 0.004408364168247057, 'weight_decay': 8.679062506813031e-07, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9842300321543809, 'resampling_k_neighbors': 7, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.2172084090126677, 'sequence_dropout': 0.24943789386802354, 'max_epochs': 60, 'patience': 8, 'scheduler_patience': 3, 'focal_gamma': 1.686751473671435}","[0.8632996632996633, 0.8550977944236372, 0.7878358901762862]"
4,17,TrialState.COMPLETE,0.7924437551888532,"{'loss': 'weighted_ce', 'learning_rate': 0.0005954387833925722, 'weight_decay': 1.929716494785341e-05, 'batch_size': 16, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.8077272677807263, 'resampling_k_neighbors': 4, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.18678885376957835, 'sequence_dropout': 0.47774481282205433, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5}","[0.7748068924539514, 0.902526055467232, 0.6999983176453765]"
4,18,TrialState.COMPLETE,0.857735923628411,"{'loss': 'focal', 'learning_rate': 0.007584457900420012, 'weight_decay': 7.016082062503444e-05, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8302404024573972, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.11755136334376295, 'sequence_dropout': 0.34070927918384947, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 1.346245157733891}","[0.9011927181418707, 0.9188802565051178, 0.7531347962382444]"
4,19,TrialState.COMPLETE,0.6819566927368248,"{'loss': 'focal', 'learning_rate': 0.01587712763249318, 'weight_decay': 0.0001592224500262818, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8100971326687109, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 32, 'dropout': 0.19382151992363944, 'sequence_dropout': 0.3794488835065755, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 1.9264481758809566}","[0.8635897435897437, 0.39444444444444443, 0.7878358901762862]"
4,20,TrialState.COMPLETE,0.8650320958595304,"{'loss': 'weighted_ce', 'learning_rate': 0.006041734129810111, 'weight_decay': 6.544826403788657e-05, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.9247260970081713, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.17840576619862403, 'sequence_dropout': 0.34686103558412, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 3}","[0.8865272462183342, 0.9207331511839708, 0.7878358901762862]"
4,21,TrialState.COMPLETE,0.8392300433118204,"{'loss': 'weighted_ce', 'learning_rate': 0.0034681654324612314, 'weight_decay': 0.0010269167355970474, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8197827405738016, 'resampling_k_neighbors': 3, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.21655579274410863, 'sequence_dropout': 0.28729849831330934, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 3}","[0.8334656084656085, 0.9306286549707602, 0.7535958664990923]"
4,22,TrialState.PRUNED,0.7582430827975366,"{'loss': 'weighted_ce', 'learning_rate': 0.002215993755427212, 'weight_decay': 2.8667784666166605e-05, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.9614204444357198, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.11220435591069752, 'sequence_dropout': 0.4335826260791693, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 3}",
4,23,TrialState.PRUNED,0.6339713007972937,"{'loss': 'focal', 'learning_rate': 0.0019808144474754248, 'weight_decay': 5.1307245678240035e-06, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.90014950192122, 'resampling_k_neighbors': 3, 'cnn_channels': 8, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.16924617195445466, 'sequence_dropout': 0.37847390800435576, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 2.637612343444668}",
4,24,TrialState.COMPLETE,0.8252534324933544,"{'loss': 'focal', 'learning_rate': 0.0019253857336214058, 'weight_decay': 2.891905485142312e-06, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7556805894088273, 'resampling_k_neighbors': 2, 'cnn_channels': 16, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 8, 'dropout': 0.11678063579761874, 'sequence_dropout': 0.3194339817985936, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5, 'focal_gamma': 1.5584165261074976}","[0.8121487799099739, 0.906338529289349, 0.7572729882807403]"
4,25,TrialState.COMPLETE,0.7486736867087207,"{'loss': 'weighted_ce', 'learning_rate': 0.01212458079692071, 'weight_decay': 0.00011874426497408322, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'balanced', 'smote_ratio': 0.935960240363717, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.28015944093193396, 'sequence_dropout': 0.31800376951835096, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 5}","[0.8350762527233115, 0.6231089172265643, 0.7878358901762862]"
4,26,TrialState.COMPLETE,0.8699041325436822,"{'loss': 'weighted_ce', 'learning_rate': 0.0034000957074103388, 'weight_decay': 5.4479616578454536e-06, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7502989262115232, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.1006472207091706, 'sequence_dropout': 0.17675206295576334, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5}","[0.8853188122763752, 0.9365576951783848, 0.7878358901762862]"
4,27,TrialState.COMPLETE,0.8737827382903008,"{'loss': 'weighted_ce', 'learning_rate': 0.008841419588025576, 'weight_decay': 2.4615922636183646e-07, 'batch_size': 32, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.7569173687045004, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.1187137269032868, 'sequence_dropout': 0.09628539636807391, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5}","[0.8686562229547731, 0.9505783966990863, 0.8021135952170435]"
4,28,TrialState.COMPLETE,0.8616058691878768,"{'loss': 'weighted_ce', 'learning_rate': 0.011667949992034708, 'weight_decay': 2.8651415426493663e-07, 'batch_size': 16, 'oversample_method': 'none', 'class_weight_mode': 'none', 'smote_ratio': 0.8432808098848387, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.16373365714791183, 'sequence_dropout': 0.11894009983099242, 'max_epochs': 60, 'patience': 12, 'scheduler_patience': 5}","[0.8287685523918155, 0.9505783966990863, 0.8054706584727289]"
4,29,TrialState.COMPLETE,0.8587323914484003,"{'loss': 'weighted_ce', 'learning_rate': 0.006877139996786082, 'weight_decay': 1.6119166490203022e-05, 'batch_size': 32, 'oversample_method': 'smote', 'class_weight_mode': 'none', 'smote_ratio': 0.9696077820799526, 'resampling_k_neighbors': 2, 'cnn_channels': 32, 'cnn_kernel_size': 1, 'lstm_hidden_dim': 16, 'dropout': 0.17552980551388064, 'sequence_dropout': 0.38220104801784927, 'max_epochs': 40, 'patience': 12, 'scheduler_patience': 3}","[0.9011927181418707, 0.9365576951783848, 0.7384467610249456]"
