dataset,task,stage,model,fold,seed,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,pr_auc,roc_auc,nll,brier,ece,rows
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,2,3407,0.8538461538461538,0.7876068376068376,0.8317228464419476,0.7876068376068376,0.8065283917035022,0.8504165946413137,0.8538461538461538,0.8503020950487798,0.9027849019363018,0.962950502674583,0.31763727752427945,0.18975346094394274,0.07864438727701081,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,0,3407,0.7769230769230769,0.737912087912088,0.7370081831083733,0.737912087912088,0.7369875633348687,0.779095793236567,0.7769230769230769,0.7777344718846331,0.8461072781392911,0.9263402242499232,0.42933685483759243,0.2694907496228079,0.09152282386397444,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,4,3407,0.7984496124031008,0.7756564720420142,0.7490410433448408,0.7756564720420142,0.7613168724279835,0.8036458193950099,0.7984496124031008,0.8002679682266245,0.82830973316012,0.917342743903335,0.45636450738931106,0.2931527075065404,0.09131739045806186,129
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,1,7319,0.8461538461538461,0.7647741147741147,0.8551418439716313,0.7647741147741147,0.8015162206661962,0.8476595744680852,0.8461538461538461,0.8410364970208644,0.864819917497733,0.9225523166911126,0.45453230942636497,0.26283223867151606,0.11578941431462808,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,3,7319,0.7692307692307693,0.6653949129852744,0.7368040250228188,0.6653949129852744,0.6929857397504456,0.7626008867243089,0.7692307692307693,0.7606192924722337,0.7732407557242279,0.8953119130893478,0.5518402406828172,0.3424614889862396,0.1056859743015314,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,2,7319,0.8692307692307693,0.8170940170940172,0.8447929127442312,0.8170940170940172,0.8293009608799083,0.8664534248712749,0.8692307692307693,0.8669475143159353,0.9083660949987197,0.9659249594701099,0.3119773620915149,0.18616015249788767,0.05386681690855405,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,0,7319,0.7846153846153846,0.7418803418803419,0.7513227513227513,0.7418803418803419,0.7456140350877193,0.7866910866910867,0.7846153846153846,0.7851551956815114,0.8460315216188773,0.9257008951657782,0.4296346654911778,0.2697436566401476,0.09073723779992483,130
student_por,EARLY_WARNING,S1_MID_G1_ONLY,xgboost,4,7319,0.7829457364341085,0.7549737411183196,0.7304289386349622,0.7549737411183196,0.7416477329756462,0.787604214349923,0.7829457364341085,0.7844325059803726,0.8282115027207699,0.9162511818033194,0.46030974491822546,0.29451884710008225,0.07731831342749944,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,1,42,0.9,0.8368131868131868,0.9045464339581987,0.8368131868131868,0.8663792363792364,0.9018447615732683,0.9,0.897911295911296,0.9173792643225293,0.9528058303643588,0.31611780898293024,0.16080127238186182,0.05637227016030296,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,3,42,0.8153846153846154,0.7394689870593485,0.76385638251764,0.7394689870593485,0.7503234644189138,0.8088845413701086,0.8153846153846154,0.8112685604583495,0.8779283046868732,0.9427450457159751,0.3905386309889291,0.23549013567563354,0.08543212475007383,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,2,42,0.9076923076923077,0.8457875457875458,0.9088888888888889,0.8457875457875458,0.8716893654013328,0.9068717948717949,0.9076923076923077,0.9041125203397009,0.9708118582687829,0.9883377584882602,0.1782577046224642,0.10320882777937221,0.07083232773971969,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,0,42,0.9230769230769231,0.9045177045177045,0.9080339738234474,0.9045177045177045,0.9059771465431843,0.9231219073324336,0.9230769230769231,0.9229466711324475,0.9579028134187334,0.9804265299917474,0.21391178757686585,0.1186417685698208,0.03174617159351829,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,4,42,0.8527131782945736,0.8125733704046957,0.821316110789795,0.8125733704046957,0.816776703004248,0.8515960443745021,0.8527131782945736,0.8520609347792192,0.9131958293770236,0.9569738761239592,0.3456644275465762,0.20670791130409724,0.06026375731466396,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,1,1201,0.9076923076923077,0.8496336996336996,0.907843137254902,0.8496336996336996,0.8755222499064864,0.9082352941176471,0.9076923076923077,0.9057707304012723,0.915692405039564,0.9496730322817278,0.3198040681820338,0.15829972266137407,0.04722364222069621,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,3,1201,0.8076923076923077,0.7228023203926819,0.7508741258741258,0.7228023203926819,0.7346353304645262,0.798271920387305,0.8076923076923077,0.8015939704122425,0.8740520689486608,0.9408754760978861,0.39617574836592934,0.23810067449358258,0.10234392682706508,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,2,1201,0.9153846153846154,0.8586080586080587,0.9127724959185634,0.8586080586080587,0.8802705964555676,0.9137136271967734,0.9153846153846154,0.9116623261131932,0.9703352759347621,0.9887198318218385,0.18040068677941168,0.10517013656942634,0.04903820629002423,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,0,1201,0.9230769230769231,0.9045177045177045,0.9080339738234474,0.9045177045177045,0.9059771465431843,0.9231219073324336,0.9230769230769231,0.9229466711324475,0.9590284182805634,0.9805692783619205,0.21678146595141892,0.12099671051509019,0.03911454421290402,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,4,1201,0.8604651162790697,0.8292400370713624,0.8292400370713624,0.8292400370713624,0.8292400370713624,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.9125972651210281,0.9566396315258864,0.34258681433228483,0.20465239428153226,0.05223085927562781,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,1,2026,0.9076923076923077,0.8496336996336996,0.907843137254902,0.8496336996336996,0.8755222499064864,0.9082352941176471,0.9076923076923077,0.9057707304012723,0.9201360969510347,0.9529012607607926,0.311223337815368,0.15494959506102138,0.06157193289300626,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,3,2026,0.8153846153846154,0.7394689870593485,0.76385638251764,0.7394689870593485,0.7503234644189138,0.8088845413701086,0.8153846153846154,0.8112685604583495,0.8754671310176597,0.94097319726395,0.3992559260916646,0.23851020104442788,0.10329301312079336,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,2,2026,0.9,0.8418192918192918,0.8962066647459906,0.8418192918192918,0.8635965190878485,0.8987611639297033,0.9,0.8965000317601474,0.9699737561777303,0.9879484617946156,0.18062924251433374,0.10665384306401895,0.07023755761621324,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,0,2026,0.9230769230769231,0.9045177045177045,0.9080339738234474,0.9045177045177045,0.9059771465431843,0.9231219073324336,0.9230769230769231,0.9229466711324475,0.9564929464437109,0.9795318858027889,0.2153089610730068,0.12024115368457766,0.03011235815628678,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,4,2026,0.8527131782945736,0.8125733704046957,0.821316110789795,0.8125733704046957,0.816776703004248,0.8515960443745021,0.8527131782945736,0.8520609347792192,0.9113399395514049,0.9571634659941944,0.337820364953396,0.2017854293388485,0.0589287861818837,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,1,3407,0.9076923076923077,0.8496336996336996,0.907843137254902,0.8496336996336996,0.8755222499064864,0.9082352941176471,0.9076923076923077,0.9057707304012723,0.9207372938415385,0.952163414437662,0.31559127934923276,0.1562640222684206,0.04364790177213766,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,3,3407,0.8153846153846154,0.7394689870593485,0.76385638251764,0.7394689870593485,0.7503234644189138,0.8088845413701086,0.8153846153846154,0.8112685604583495,0.8763985407959405,0.9415380892847711,0.39761159568542537,0.23983894223882324,0.10847164061349068,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,2,3407,0.9,0.8418192918192918,0.8962066647459906,0.8418192918192918,0.8635965190878485,0.8987611639297033,0.9,0.8965000317601474,0.968012753856592,0.9872140995385142,0.18319219569143094,0.10866378465149426,0.06353739035578382,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,0,3407,0.9230769230769231,0.9045177045177045,0.9080339738234474,0.9045177045177045,0.9059771465431843,0.9231219073324336,0.9230769230769231,0.9229466711324475,0.9577214802344685,0.9797204087254254,0.21570648977913867,0.11961357850948719,0.03217741788308428,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,4,3407,0.8527131782945736,0.8125733704046957,0.821316110789795,0.8125733704046957,0.816776703004248,0.8515960443745021,0.8527131782945736,0.8520609347792192,0.9130287530745494,0.9585850285076637,0.3387742552644016,0.2037788954034689,0.060239424276406064,129
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,1,7319,0.9076923076923077,0.8496336996336996,0.907843137254902,0.8496336996336996,0.8755222499064864,0.9082352941176471,0.9076923076923077,0.9057707304012723,0.9196127489983222,0.9530503415202412,0.31831276094371863,0.16118806086430704,0.062554097732685,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,3,7319,0.8153846153846154,0.7394689870593485,0.76385638251764,0.7394689870593485,0.7503234644189138,0.8088845413701086,0.8153846153846154,0.8112685604583495,0.8798448710401718,0.9421635310906794,0.3971936338268168,0.23917115811974443,0.0924082066500012,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,2,7319,0.9076923076923077,0.8457875457875458,0.9088888888888889,0.8457875457875458,0.8716893654013328,0.9068717948717949,0.9076923076923077,0.9041125203397009,0.969913481383129,0.9880999769461308,0.1792920166164986,0.10463063003375324,0.06097692620173674,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,0,7319,0.9230769230769231,0.9045177045177045,0.9080339738234474,0.9045177045177045,0.9059771465431843,0.9231219073324336,0.9230769230769231,0.9229466711324475,0.9581153590244282,0.9797891415533556,0.2182352856414207,0.122344398896687,0.04989424421551693,130
student_por,EARLY_WARNING,S2_LATE_G1_G2,xgboost,4,7319,0.8604651162790697,0.8292400370713624,0.8292400370713624,0.8292400370713624,0.8292400370713624,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.9086341189137102,0.9566416346690464,0.342998423658058,0.20462622448375015,0.06317754915215584,129
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,0,42,0.8607594936708861,0.8516483516483516,0.8708913087315991,0.8516483516483516,0.8586746586746586,0.8635315919655095,0.8607594936708861,0.8603244856409414,0.9596490022194865,0.9730354551109267,0.28061414408687196,0.17728565498187304,0.06006948965269247,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,0,1201,0.8607594936708861,0.8516483516483516,0.8708913087315991,0.8516483516483516,0.8586746586746586,0.8635315919655095,0.8607594936708861,0.8603244856409414,0.9596490022194865,0.9730354551109267,0.28061414408687196,0.17728565498187304,0.06006948965269247,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,0,2026,0.8607594936708861,0.8516483516483516,0.8708913087315991,0.8516483516483516,0.8586746586746586,0.8635315919655095,0.8607594936708861,0.8603244856409414,0.9596490022194865,0.9730354551109267,0.28061414408687196,0.17728565498187304,0.06006948965269247,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,0,3407,0.8607594936708861,0.8516483516483516,0.8708913087315991,0.8516483516483516,0.8586746586746586,0.8635315919655095,0.8607594936708861,0.8603244856409414,0.9596490022194865,0.9730354551109267,0.28061414408687196,0.17728565498187304,0.06006948965269247,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,0,7319,0.8607594936708861,0.8516483516483516,0.8708913087315991,0.8516483516483516,0.8586746586746586,0.8635315919655095,0.8607594936708861,0.8603244856409414,0.9596490022194865,0.9730354551109267,0.28061414408687196,0.17728565498187304,0.06006948965269247,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,0,42,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.8396492238324029,0.9260047342594513,0.3995729296817948,0.22127636441211224,0.04135020367088421,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,0,1201,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.8396492238324029,0.9260047342594513,0.3960915972760829,0.22105651177717797,0.05027974574323905,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,0,2026,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.8396492238324029,0.9260047342594513,0.3995729296817948,0.22127636441211224,0.04135020367088421,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,0,3407,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.8396492238324029,0.9260047342594513,0.3982616232197438,0.22113795846709952,0.044293588560551204,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,0,7319,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.8396492238324029,0.9260047342594513,0.3982616232197438,0.22113795846709952,0.044293588560551204,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,0,42,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.957462009531865,0.9737306194853365,0.3022978010095181,0.19372562466001275,0.053640100674001594,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,0,1201,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.9565958304778439,0.9736062155873477,0.2985184901133849,0.19034901938549603,0.06474415419093887,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,0,2026,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.9571721974386115,0.9730895938443108,0.2996109770999171,0.19124901724404308,0.06139565894714721,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,0,3407,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.9558957576556807,0.9720609579100145,0.3020549771372825,0.19225417210487847,0.06729127515815275,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,0,7319,0.8734177215189873,0.8797313797313797,0.8985119047619047,0.8797313797313797,0.8833369178196765,0.8856916817359856,0.8734177215189873,0.8742607564082903,0.9562272128506805,0.9733360978643998,0.3103613167679969,0.19651705548278095,0.05106260232456604,79
student_mat,MAIN,MAIN_ENDPOINT,svm,0,42,0.7721518987341772,0.7484737484737485,0.7840190523117353,0.7484737484737485,0.7624842767295599,0.7742350956305881,0.7721518987341772,0.7709971339861476,0.8570539545257511,0.9182505125901352,0.4812035770849143,0.30219614377891707,0.08777247823695901,79
student_mat,MAIN,MAIN_ENDPOINT,svm,0,1201,0.7721518987341772,0.7637362637362638,0.7720797720797722,0.7637362637362638,0.7674747800533964,0.7720437087525694,0.7721518987341772,0.7718246070288105,0.8537311475713585,0.9204529223397149,0.47360218212504007,0.2985099640332283,0.0865409613918724,79
student_mat,MAIN,MAIN_ENDPOINT,svm,0,2026,0.7721518987341772,0.7484737484737485,0.7840190523117353,0.7484737484737485,0.7624842767295599,0.7742350956305881,0.7721518987341772,0.7709971339861476,0.857956952056138,0.9204811435943512,0.4782959767825932,0.30255669549474234,0.06566633759485696,79
student_mat,MAIN,MAIN_ENDPOINT,svm,0,3407,0.7974683544303798,0.7808302808302808,0.8071711486345633,0.7808302808302808,0.7923076923076923,0.7988062159102605,0.7974683544303798,0.7970788704965921,0.8583700243551314,0.9209367152763379,0.4747372467613773,0.29893830051521325,0.09669084070047629,79
student_mat,MAIN,MAIN_ENDPOINT,svm,0,7319,0.7721518987341772,0.7637362637362638,0.7720797720797722,0.7637362637362638,0.7674747800533964,0.7720437087525694,0.7721518987341772,0.7718246070288105,0.857531255921072,0.9204811435943512,0.4775091097852686,0.29928589611480855,0.11099672055775665,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,0,42,0.8481012658227848,0.8583638583638584,0.8609949190594351,0.8583638583638584,0.8562773299615404,0.855632485113906,0.8481012658227848,0.8482893286357643,0.9302408179802496,0.9553701015965167,0.6819688968383357,0.26298039129454753,0.13935371412628011,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,0,1201,0.8481012658227848,0.8583638583638584,0.8609949190594351,0.8583638583638584,0.8562773299615404,0.855632485113906,0.8481012658227848,0.8482893286357643,0.9302408179802496,0.9553701015965167,0.6819688968383357,0.26298039129454753,0.13935371412628011,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,0,2026,0.8481012658227848,0.8583638583638584,0.8609949190594351,0.8583638583638584,0.8562773299615404,0.855632485113906,0.8481012658227848,0.8482893286357643,0.9302408179802496,0.9553701015965167,0.6819688968383357,0.26298039129454753,0.13935371412628011,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,0,3407,0.8481012658227848,0.8583638583638584,0.8609949190594351,0.8583638583638584,0.8562773299615404,0.855632485113906,0.8481012658227848,0.8482893286357643,0.9302408179802496,0.9553701015965167,0.6819688968383357,0.26298039129454753,0.13935371412628011,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,0,7319,0.8481012658227848,0.8583638583638584,0.8609949190594351,0.8583638583638584,0.8562773299615404,0.855632485113906,0.8481012658227848,0.8482893286357643,0.9302408179802496,0.9553701015965167,0.6819688968383357,0.26298039129454753,0.13935371412628011,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,1,42,0.8860759493670886,0.8907203907203908,0.907051282051282,0.8907203907203908,0.8983975861612992,0.8876582278481012,0.8860759493670886,0.8865625760354169,0.923723252235062,0.9594955882691732,0.3519656119997976,0.18365770389675848,0.05083130953737405,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,1,1201,0.8860759493670886,0.8907203907203908,0.907051282051282,0.8907203907203908,0.8983975861612992,0.8876582278481012,0.8860759493670886,0.8865625760354169,0.923723252235062,0.9594955882691732,0.3519656119997976,0.18365770389675848,0.05083130953737405,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,1,2026,0.8860759493670886,0.8907203907203908,0.907051282051282,0.8907203907203908,0.8983975861612992,0.8876582278481012,0.8860759493670886,0.8865625760354169,0.923723252235062,0.9594955882691732,0.3519656119997976,0.18365770389675848,0.05083130953737405,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,1,3407,0.8860759493670886,0.8907203907203908,0.907051282051282,0.8907203907203908,0.8983975861612992,0.8876582278481012,0.8860759493670886,0.8865625760354169,0.923723252235062,0.9594955882691732,0.3519656119997976,0.18365770389675848,0.05083130953737405,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,1,7319,0.8860759493670886,0.8907203907203908,0.907051282051282,0.8907203907203908,0.8983975861612992,0.8876582278481012,0.8860759493670886,0.8865625760354169,0.923723252235062,0.9594955882691732,0.3519656119997976,0.18365770389675848,0.05083130953737405,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,1,42,0.8987341772151899,0.9120879120879121,0.9164362519201229,0.9120879120879121,0.9106826124369983,0.9080907659102841,0.8987341772151899,0.8996491494825939,0.8762339363145815,0.944426014237335,0.32465220875240736,0.17774129299582994,0.013595833961614038,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,1,1201,0.8987341772151899,0.9120879120879121,0.9164362519201229,0.9120879120879121,0.9106826124369983,0.9080907659102841,0.8987341772151899,0.8996491494825939,0.8762339363145815,0.944426014237335,0.3233590475660464,0.17740430068546875,0.016287974747374576,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,1,2026,0.8987341772151899,0.9120879120879121,0.9164362519201229,0.9120879120879121,0.9106826124369983,0.9080907659102841,0.8987341772151899,0.8996491494825939,0.8762339363145815,0.944426014237335,0.32339497455156885,0.17735654884189914,0.01602374870993215,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,1,3407,0.8987341772151899,0.9120879120879121,0.9164362519201229,0.9120879120879121,0.9106826124369983,0.9080907659102841,0.8987341772151899,0.8996491494825939,0.8762339363145815,0.944426014237335,0.32612476001343904,0.1781414500825566,0.010939588386330155,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,1,7319,0.8987341772151899,0.9120879120879121,0.9164362519201229,0.9120879120879121,0.9106826124369983,0.9080907659102841,0.8987341772151899,0.8996491494825939,0.8762339363145815,0.944426014237335,0.32567488891169416,0.17796467694954085,0.010407874261600203,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,1,42,0.8860759493670886,0.8992673992673993,0.9055555555555556,0.8992673992673993,0.9000352733686067,0.8930379746835443,0.8860759493670886,0.8871796932556426,0.9678146863626029,0.9777616513465569,0.22188776355874926,0.14157855908998948,0.0448277583312382,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,1,1201,0.8860759493670886,0.8992673992673993,0.9055555555555556,0.8992673992673993,0.9000352733686067,0.8930379746835443,0.8860759493670886,0.8871796932556426,0.9695976393975095,0.9786727947105307,0.22088794217807392,0.1433426170384804,0.09084555181890985,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,1,2026,0.8987341772151899,0.9120879120879121,0.9164362519201229,0.9120879120879121,0.9106826124369983,0.9080907659102841,0.8987341772151899,0.8996491494825939,0.9697816443982239,0.978701015965167,0.2241520918271778,0.14589937520653934,0.081692076357925,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,1,3407,0.8860759493670886,0.8992673992673993,0.9055555555555556,0.8992673992673993,0.9000352733686067,0.8930379746835443,0.8860759493670886,0.8871796932556426,0.9708793954328655,0.9800395097564909,0.22081814501813815,0.13992512287492612,0.043142044807801525,79
student_mat,MAIN,MAIN_ENDPOINT,random_forest,1,7319,0.8860759493670886,0.8992673992673993,0.9055555555555556,0.8992673992673993,0.9000352733686067,0.8930379746835443,0.8860759493670886,0.8871796932556426,0.9683280796154065,0.9777898726011934,0.22574380295344748,0.1459996795806072,0.06429461984300316,79
student_mat,MAIN,MAIN_ENDPOINT,svm,1,42,0.8227848101265823,0.8284493284493285,0.8404558404558404,0.8284493284493285,0.8339515131967962,0.8246240398139133,0.8227848101265823,0.8233951649284822,0.8804799993493306,0.9311366830234755,0.4527721081545752,0.2553816162948349,0.1313963122198531,79
student_mat,MAIN,MAIN_ENDPOINT,svm,1,1201,0.8227848101265823,0.8284493284493285,0.8404558404558404,0.8284493284493285,0.8339515131967962,0.8246240398139133,0.8227848101265823,0.8233951649284822,0.8785838887184143,0.9298897643237266,0.4584836800706167,0.25892103182354365,0.08758132094572187,79
student_mat,MAIN,MAIN_ENDPOINT,svm,1,2026,0.8227848101265823,0.8284493284493285,0.8404558404558404,0.8284493284493285,0.8339515131967962,0.8246240398139133,0.8227848101265823,0.8233951649284822,0.8789500710792302,0.9268349574953348,0.4593478886626427,0.2571642711986453,0.0779925716939028,79
student_mat,MAIN,MAIN_ENDPOINT,svm,1,3407,0.8227848101265823,0.8284493284493285,0.8404558404558404,0.8284493284493285,0.8339515131967962,0.8246240398139133,0.8227848101265823,0.8233951649284822,0.879152892549287,0.9283001589605364,0.4580170303629383,0.25598915629626423,0.11035743941627559,79
student_mat,MAIN,MAIN_ENDPOINT,svm,1,7319,0.8227848101265823,0.8284493284493285,0.8404558404558404,0.8284493284493285,0.8339515131967962,0.8246240398139133,0.8227848101265823,0.8233951649284822,0.8793334315205321,0.9284199553067478,0.4668284504942696,0.2624008084866848,0.0791907635906989,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,1,42,0.8860759493670886,0.894993894993895,0.9053884711779449,0.894993894993895,0.8993105659772326,0.8892642999904825,0.8860759493670886,0.8869770641922541,0.9629922902035716,0.9725816112608565,0.2890576017098295,0.18833512310088477,0.11125600992475983,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,1,1201,0.8860759493670886,0.894993894993895,0.9053884711779449,0.894993894993895,0.8993105659772326,0.8892642999904825,0.8860759493670886,0.8869770641922541,0.9629922902035716,0.9725816112608565,0.2890576017098295,0.18833512310088477,0.11125600992475983,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,1,2026,0.8860759493670886,0.894993894993895,0.9053884711779449,0.894993894993895,0.8993105659772326,0.8892642999904825,0.8860759493670886,0.8869770641922541,0.9629922902035716,0.9725816112608565,0.2890576017098295,0.18833512310088477,0.11125600992475983,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,1,3407,0.8860759493670886,0.894993894993895,0.9053884711779449,0.894993894993895,0.8993105659772326,0.8892642999904825,0.8860759493670886,0.8869770641922541,0.9629922902035716,0.9725816112608565,0.2890576017098295,0.18833512310088477,0.11125600992475983,79
student_mat,MAIN,MAIN_ENDPOINT,hist_gradient_boosting,1,7319,0.8860759493670886,0.894993894993895,0.9053884711779449,0.894993894993895,0.8993105659772326,0.8892642999904825,0.8860759493670886,0.8869770641922541,0.9629922902035716,0.9725816112608565,0.2890576017098295,0.18833512310088477,0.11125600992475983,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,2,42,0.8227848101265823,0.8313540260908683,0.8392857142857143,0.8313540260908683,0.8313944177533745,0.8261754068716094,0.8227848101265823,0.8204212748581704,0.9346862550440016,0.9568354325382114,0.37124062495856347,0.24082304599560356,0.09172793572757752,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,2,1201,0.8227848101265823,0.8313540260908683,0.8392857142857143,0.8313540260908683,0.8313944177533745,0.8261754068716094,0.8227848101265823,0.8204212748581704,0.9346862550440016,0.9568354325382114,0.37124062495856347,0.24082304599560356,0.09172793572757752,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,2,2026,0.8227848101265823,0.8313540260908683,0.8392857142857143,0.8313540260908683,0.8313944177533745,0.8261754068716094,0.8227848101265823,0.8204212748581704,0.9346862550440016,0.9568354325382114,0.37124062495856347,0.24082304599560356,0.09172793572757752,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,2,3407,0.8227848101265823,0.8313540260908683,0.8392857142857143,0.8313540260908683,0.8313944177533745,0.8261754068716094,0.8227848101265823,0.8204212748581704,0.9346862550440016,0.9568354325382114,0.37124062495856347,0.24082304599560356,0.09172793572757752,79
student_mat,MAIN,MAIN_ENDPOINT,logistic_regression,2,7319,0.8227848101265823,0.8313540260908683,0.8392857142857143,0.8313540260908683,0.8313944177533745,0.8261754068716094,0.8227848101265823,0.8204212748581704,0.9346862550440016,0.9568354325382114,0.37124062495856347,0.24082304599560356,0.09172793572757752,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,2,42,0.8860759493670886,0.8914080071974809,0.905982905982906,0.8914080071974809,0.8982626568833466,0.8876987990912043,0.8860759493670886,0.8865974706219141,0.8567830339734702,0.9292219621861065,0.40510656510283877,0.20442913842962868,0.030298200154235032,79
student_mat,MAIN,MAIN_ENDPOINT,decision_tree,2,1201,0.8860759493670886,0.8914080071974809,0.905982905982906,0.8914080071974809,0.8982626568833466,0.8876987990912043,0.8860759493670886,0.8865974706219141,0.8567830339734702,0.9292219621861065,0.39148138501074004,0.20373045408589088,0.03622984523889076,79
